"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Jund Sacrifice - Niv To Light - Boros Burn - Pyromancer - Dimir Control,Temur Control - Boros Heroic - Sultai Midrange - Rakdos Midrange,Jund Sacrifice - Phoenix - Niv To Light - Devotion Walkers - Pyromancer,Jund Sacrifice - Phoenix - Niv To Light - Boros Burn - Pyromancer,Jund Sacrifice - Phoenix - Niv To Light - Boros Burn - Pyromancer
"Tiers 1.5",Devotion Walkers - Mono Black Aggro - Ascendancy - Simic Lotus Field - WURG Fires Of Invention - Orzhov Auras - Naya Winota - Mono Red Burn - Bant Spirits - Azorius Spirits,Jund Sacrifice - Selesnya Stompy - Mono Red Burn - Naya Winota - Devotion Walkers - Mono Black Vampires - WURG Fires Of Invention - Bant Spirits - Pyromancer - Mono Black Aggro - Enigmatic Incarnation - Selesnya Coco Toolbox - Phoenix,Boros Burn - Naya Winota - Mono Black Aggro - Mono Red Burn - Boros Heroic - Dimir Control - WURG Fires Of Invention - Temur Control - Sultai Midrange - Ascendancy - Bant Spirits - Simic Lotus Field - Orzhov Auras - Rakdos Midrange - Mono Black Vampires,Dimir Control - Devotion Walkers - Mono Black Aggro - Ascendancy - Naya Winota - WURG Fires Of Invention - Mono Red Burn - Simic Lotus Field - Orzhov Auras - Bant Spirits - Boros Heroic,Dimir Control - Devotion Walkers - Mono Black Aggro - Ascendancy - Naya Winota - WURG Fires Of Invention - Mono Red Burn - Simic Lotus Field - Orzhov Auras - Bant Spirits - Boros Heroic
"Tiers 2",Mono Black Vampires - Boros Heroic - Omnath - Sultai Midrange - Rakdos Midrange - Jeskai Ensoul - Sultai Control - Gruul Stompy - Azorius Control - Sultai Lotus Field - Orzhov Vampires - Temur Control - Temur Lotus Field,Sultai Control - Gruul Stompy - Dimir Control - Niv To Light - Omnath - Simic Lotus Field - Boros Burn - Orzhov Auras - Orzhov Humans - Ascendancy - Jeskai Ensoul - Temur Lotus Field,Omnath - Sultai Control - Gruul Stompy - Jeskai Ensoul - Azorius Spirits - Temur Lotus Field,Sultai Midrange - Mono Black Vampires - Rakdos Midrange - Temur Control - Omnath - Azorius Spirits - Sultai Control - Gruul Stompy - Jeskai Ensoul - Temur Lotus Field - Azorius Control - Sultai Lotus Field,Sultai Midrange - Mono Black Vampires - Rakdos Midrange - Temur Control - Omnath - Azorius Spirits - Sultai Control - Gruul Stompy - Jeskai Ensoul - Temur Lotus Field - Azorius Control - Sultai Lotus Field
"Tiers 2.5",Orzhov Humans - Simic Stompy - Enigmatic Incarnation - Jeskai Control - Selesnya Coco Toolbox - Selesnya Stompy,Jeskai Control - Azorius Control - Sultai Lotus Field - Azorius Spirits - Simic Stompy - Orzhov Vampires,Enigmatic Incarnation - Orzhov Humans - Azorius Control - Sultai Lotus Field - Orzhov Vampires - Selesnya Stompy - Selesnya Coco Toolbox - Simic Stompy - Jeskai Control,Orzhov Humans - Enigmatic Incarnation - Orzhov Vampires - Simic Stompy - Selesnya Coco Toolbox - Selesnya Stompy - Jeskai Control,Orzhov Humans - Enigmatic Incarnation - Orzhov Vampires - Simic Stompy - Selesnya Coco Toolbox - Selesnya Stompy - Jeskai Control
