"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1970,0.748
"2","Anastasia Ovchinnikova",794,0.755
"3","Christopher Rush",786,0.75
"4","Mark Poole",721,0.754
"5","Shelly Wan",527,0.756
"6","Eric Deschamps",460,0.749
"7","John Stanko",451,0.736
"8","Adam Paquette",422,0.75
"9","Alayna Danner",411,0.751
"10","Philip Straub",406,0.759
"11","Simon Dominic",389,0.743
"12","Chippy",363,0.759
"13","Chris Rallis",360,0.752
"14","Randy Vargas",357,0.747
"15","Raoul Vitale",340,0.761
"16","Izzy",336,0.752
"17","Vincent Proce",328,0.734
"18","Ekaterina Burmak",325,0.758
"19","Jason Chan",323,0.744
"20","Kari Christensen",312,0.753
"21","John Avon",303,0.753
"22","Paul Scott Canavan",292,0.76
"23","Vance Kovacs",291,0.753
"24","Aleksi Briclot",281,0.729
"25","Chris Ostrowski",278,0.747
"26","Jean-Sébastien Rossbach",277,0.75
"27","Titus Lunter",267,0.751
"28","Ron Spears",267,0.751
"29","Ryan Pancoast",266,0.737
"30","Anthony S. Waters",264,0.741
"31","Martina Fackova",256,0.759
"32","Lucas Graciano",252,0.763
"33","Chris Rahn",247,0.749
"34","Evan Shipard",247,0.749
"35","Svetlin Velinov",245,0.752
"36","Lake Hurwitz",237,0.75
"37","Mark Zug",235,0.718
"38","Cyril Van Der Haegen",227,0.747
"39","Tom Wänerstrand",226,0.753
"40","Chase Stone",221,0.747
"41","Howard Lyon",217,0.742
"42","Zezhou Chen",216,0.767
"43","Anson Maddocks",212,0.75
"44","Franz Vohwinkel",211,0.74
"45","Jung Park",201,0.745
"46","Richard Whitters",196,0.757
"47","Mark Tedin",194,0.739
"48","Yeong-Hao Han",189,0.758
"49","Iain McCaig",189,0.76
"50","Kev Walker",183,0.744
"51","Raymond Swanland",180,0.737
"52","Sam Burley",178,0.752
"53","Nils Hamm",163,0.737
"54","Jonas De Ro",161,0.744
"55","Cliff Childs",157,0.755
"56","Christine Choi",155,0.759
"57","Matt Stewart",149,0.744
"58","Douglas Shuler",147,0.741
"59","Nicholas Gregory",147,0.761
"60","Pete Venters",147,0.731
"61","Jesper Myrfors",146,0.751
"62","David Martin",143,0.743
"63","Mike Bierek",142,0.723
"64","Jason Rainville",141,0.729
"65","Greg Staples",138,0.741
"66","Martina Pilcerova",130,0.744
"67","Warren Mahy",129,0.744
"68","Terese Nielsen",128,0.739
"69","Dan Scott",127,0.757
"70","Johannes Voss",127,0.732
"71","Tomasz Jedruszek",125,0.747
"72","Dmitry Burmak",121,0.755
"73","Filip Burburan",118,0.729
"74","Wisnu Tan",116,0.722
"75","Greg Hildebrandt",112,0.752
"76","Michael C. Hayes",110,0.73
"77","Campbell White",109,0.747
"78","Richard Wright",108,0.748
"79","Bastien L. Deharme",105,0.756
"80","Daarken",104,0.724
"81","Todd Lockwood",101,0.757
"82","Steve Argyle",99,0.74
"83","James Paick",99,0.748
"84","Craig J Spearing",93,0.754
"85","Pat Morrissey",91,0.742
"86","Scott Murphy",90,0.751
"87","Cynthia Sheppard",88,0.74
"88","Yongjae Choi",88,0.711
"89","Tomas Giorello",87,0.76
"90","Amy Weber",86,0.744
"91","Steven Belledin",86,0.749
"92","Dave Kendall",84,0.728
"93","Heather Hudson",82,0.717
"94","Victor Adame Minguez",80,0.755
"95","Lars Grant-West",77,0.752
"96","Randy Gallegos",76,0.73
"97","Volkan Baǵa",73,0.752
"98","Kieran Yanner",72,0.747
"99","Seb McKinnon",71,0.751
"100","Michael Sutfin",70,0.732
"101","Jim Nelson",70,0.738
"102","Christopher Moeller",67,0.748
"103","Scott M. Fischer",66,0.722
"104","Michael Komarck",64,0.745
"105","Mark Winters",64,0.712
"106","Chris Cold",64,0.708
"107","Adam Rex",62,0.739
"108","Zoltan Boros",61,0.757
"109","Karl Kopinski",60,0.743
"110","Brom",57,0.705
"111","John Matson",56,0.707
"112","Dan Frazier",54,0.73
"113","Johan Grenier",51,0.779
"114","Daniel Ljunggren",50,0.719
"115","Alex Horley-Orlandelli",49,0.723
"116","Heonhwa Choe",48,0.756
"117","Fred Fields",48,0.729
"118","Luca Zontini",45,0.718
"119","Edward P. Beard, Jr.",44,0.71
"120","Antonio José Manzanedo",43,0.762
"121","Jaime Jones",42,0.747
"122","Lie Setiawan",41,0.738
"123","Bryan Sola",41,0.725
"124","Noah Bradley",38,0.72
"125","Jason Felix",37,0.752
"126","Dimitar Marinski",37,0.756
"127","DiTerlizzi",37,0.701
"128","Jesper Ejsing",35,0.733
"129","John Howe",32,0.789
"130","Khang Le",30,0.767
"131","Donato Giancola",30,0.702
"132","Nicholas Elias",29,0.75
"133","Sidharth Chaturvedi",29,0.708
"134","Lucas Staniec",28,0.738
"135","Alexander Forssberg",28,0.763
"136","Johann Bodin",27,0.74
"137","Steve Prescott",26,0.759
"138","Jeff Miracola",26,0.796
"139","Magali Villeneuve",25,0.76
"140","Lius Lasahido",25,0.744
"141","Wayne England",25,0.743
"142","Sam Wood",24,0.718
"143","Justin Murray",24,0.756
"144","rk post",24,0.746
"145","Ben Thompson",23,0.762
"146","Eric Fortune",23,0.746
"147","Carl Critchlow",22,0.712
"148","Grzegorz Rutkowski",22,0.756
"149","Livia Prima",21,0.75
"150","Zoltan Boros & Gabor Szikszai",20,0.755
"151","William Arnold",20,0.729
"152","Chuck Lukacs",19,0.712
"153","Jason A. Engle",19,0.75
"154","Igor Kieryluk",18,0.735
"155","Caio Monteiro",17,0.767
"156","Andrew Mar",17,0.75
"157","Lindsey Look",17,0.714
"158","Austin Hsu",17,0.708
"159","Richard Kane Ferguson",17,0.69
"160","Deruchenko Alexander",16,0.75
"161","Willian Murai",16,0.833
"162","Jana Schirmer & Johannes Voss",16,0.786
"163","Darrell Riche",16,0.793
"164","Wesley Burt",15,0.769
"165","Fariba Khamseh",15,0.708
"166","Jim Murray",15,0.742
"167","Marta Nael",14,0.77
"168","Milivoj Ćeran",14,0.806
"169","Charles Urbach",14,0.704
"170","Matt Thompson",14,0.696
"171","Sarah Finnigan",13,0.699
"172","Thomas M. Baxa",13,0.7
"173","Pauline Voss",12,0.81
"174","Daniel Gelon",12,0.714
"175","Matt Cavotta",12,0.708
"176","Joseph Meehan",11,0.76
"177","Mark A. Nelson",10,0.743
"178","Julian Kok Joon Wen",10,0.672
"179","Phil Foglio",10,0.722
"180","Winona Nelson",10,0.769
"181","Wayne Reynolds",10,0.7
"182","Ryan Yee",10,0.727
"183","Dave Allsop",10,0.697
"184","Mitsuaki Sagiri",9,0.812
"185","Ralph Horsley",9,0.714
"186","Rebecca Guay",9,0.684
"187","Don Hazeltine",9,0.645
"188","Chris Seaman",8,0.824
"189","Hideaki Takamura",8,0.732
"190","Sung Choi",8,0.724
"191","Mark Romanoski",8,0.714
"192","Kimonas Theodossiou",8,0.727
"193","Jeremy Enecio",8,0.647
"194","Viktor Titov",8,0.75
"195","Mark Brill",8,0.696
"196","Caroline Gariba",8,0.714
"197","Bayard Wu",7,0.75
"198","Mathias Kollros",7,0.875
"199","Zack Stella",6,0.757
"200","Tyler Jacobson",6,0.729
"201","Jakub Kasper",6,0.714
"202","Bryon Wackwitz",5,0.7
"203","Omar Rayyan",5,0.857
"204","Jeremy Jarvis",5,0.75
"205","David Rapoza",5,0.696
"206","Allen Williams",5,0.636
"207","Uriah Voth",4,0.8
"208","G-host Lee",4,0.731
"209","Stephen Tappin",4,1
"210","D. Alexander Gregory",4,0.727
"211","Ilse Gort",4,0.625
"212","Aaron Miller",4,0.714
"213","Nicola Leonard",4,0.625
"214","Marc Simonetti",4,0.75
"215","Mitchell Malloy",4,0.75
"216","Josu Hernaiz",4,0.75
"217","Scott Chou",4,0.75
"218","Scott Hampton",4,0.75
"219","Drew Tucker",4,0.571
"220","Olivier Bernard",4,0.571
"221","Maria Zolotukhina",3,0.722
"222","Jehan Choo",3,0.75
"223","Mike Dringenberg",3,0.778
"224","Anthony Jones",3,0.727
"225","Melissa A. Benson",3,0.75
"226","Doug Chaffee",3,0.636
"227","Brian Snõddy",3,0.667
"228","Andreas Rocha",3,0.625
"229","Jokubas Uogintas",3,0.75
"230","Kaja Foglio",3,0.636
"231","Jama Jurabaev",2,1
"232","Bud Cook",2,0.714
"233","Daren Bader",2,0.75
"234","Yohann Schepacz",2,0.636
"235","Aurore Folny",2,0.571
"236","Fiona Hsieh",1,1
"237","Piotr Dura",1,0.75
"238","Chris J. Anderson",1,0.75
"239","Justyna Gil",1,0.571
"240","April Prime",1,0.571
"241","Even Amundsen",1,0.571
"242","Ravenna Tran",1,0.571
