"","CardNames","DeckCount","Winrate95Min"
"1","Jace, the Mind Sculptor",36,73.3
"2","Fury",52,73.2
"3","Mystical Dispute",122,73.1
"4","Force of Negation",44,72.6
"5","Dress Down",74,72.4
"6","Engineered Explosives",117,72.3
"7","Relic of Progenitus",112,72.2
"8","Endurance",109,72
"9","Force of Vigor",119,71.8
"10","Blood Moon",54,71.2
"11","Subtlety",43,71
"12","Spell Pierce",52,70.7
"13","Veil of Summer",77,70.5
"14","Foundation Breaker",26,70.4
"15","Obsidian Charmaw",9,70.3
"16","Supreme Verdict",18,70.3
"17","Yorion, Sky Nomad",49,70.3
"18","Boseiju, Who Endures",43,70.2
"19","Aether Gust",29,70.1
"20","Magus of the Moon",45,69.8
"21","Flusterstorm",32,69.3
"22","Dovin's Veto",34,69.3
"23","Path to Exile",32,68.8
"24","Tormod's Crypt",21,68.7
"25","Pithing Needle",62,68.6
"26","March of Otherworldly Light",23,68.4
"27","Chalice of the Void",48,68.3
"28","Meddling Mage",24,68.2
"29","Emrakul, the Promised End",30,67.9
"30","Soul-Guide Lantern",37,67.7
"31","Sanctifier en-Vec",40,67.6
"32","Leyline of Sanctity",37,67.5
"33","Kozilek, Butcher of Truth",6,67.2
"34","Tireless Tracker",15,67.2
"35","Chandra, Awakened Inferno",11,66.7
"36","Nature's Claim",19,66.4
"37","Alpine Moon",32,66.3
"38","Torpor Orb",19,66
"39","Dismember",16,65.9
"40","Leyline of the Void",18,65.8
"41","Liquimetal Coating",17,65.8
"42","Cavern of Souls",15,65.7
"43","Bojuka Bog",14,65.7
"44","Emrakul, the Aeons Torn",13,65.7
"45","Sundering Titan",14,65.7
"46","Ancient Grudge",17,65.6
"47","Ensnaring Bridge",25,65.5
"48","Shark Typhoon",6,65.4
"49","Thoughtseize",37,65
"50","Abrade",8,64.8
