"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",177,73.5
"2","Relic of Progenitus",163,73.2
"3","Force of Vigor",162,74
"4","Endurance",156,73.7
"5","Engineered Explosives",148,72.3
"6","Magus of the Moon",106,75
"7","Blood Moon",95,73.8
"8","Dress Down",95,73.2
"9","Flusterstorm",92,73.5
"10","Veil of Summer",86,72.8
"11","Subtlety",80,73.8
"12","Chalice of the Void",76,73.4
"13","Spell Pierce",73,73.6
"14","Pithing Needle",70,71.8
"15","Fury",68,73.1
"16","Yorion, Sky Nomad",64,72.9
"17","Sanctifier en-Vec",62,72.1
"18","Emrakul, the Promised End",56,72.4
"19","Jace, the Mind Sculptor",55,72.8
"20","Boseiju, Who Endures",52,72.6
"21","Path to Exile",50,72.2
"22","Leyline of Sanctity",49,74.3
"23","Meddling Mage",48,73.5
"24","Teferi, Time Raveler",46,73.1
"25","Force of Negation",45,74.5
"26","Foundation Breaker",44,73.7
"27","Aether Gust",42,73.2
"28","March of Otherworldly Light",42,72.5
"29","Soul-Guide Lantern",41,70.8
"30","Lavinia, Azorius Renegade",41,71.5
"31","Alpine Moon",38,71.4
"32","Supreme Verdict",36,73
"33","Leyline of the Void",35,71.3
"34","Thoughtseize",34,76.3
"35","Dovin's Veto",30,72.6
"36","Chandra, Awakened Inferno",27,75.1
"37","Torpor Orb",26,71.7
"38","Ensnaring Bridge",26,69.8
"39","Tormod's Crypt",26,71.2
"40","Prismatic Ending",25,72.8
"41","Nature's Claim",22,72.3
"42","Rest in Peace",22,72.2
"43","Liquimetal Coating",21,71
"44","Dismember",21,71
"45","Blacksmith's Skill",20,72.9
"46","Walking Ballista",20,71.2
"47","Deflecting Palm",20,70.4
"48","Outland Liberator",20,76.8
"49","Obsidian Charmaw",19,71
"50","Crime // Punishment",19,76.3
