"","SetCode","NoCopies","Winrate"
"1","MH2",5289,0.732
"2","MH1",2489,0.735
"3","ZEN",2369,0.732
"4","LEA",2194,0.73
"5","ONS",1532,0.731
"6","NEO",1061,0.73
"7","ELD",973,0.733
"8","GPT",777,0.729
"9","KLD",769,0.735
"10","WAR",761,0.722
"11","RAV",703,0.724
"12","WWK",694,0.719
"13","STX",654,0.734
"14","DIS",625,0.731
"15","M20",600,0.732
"16","FUT",573,0.736
"17","ICE",556,0.733
"18","MID",509,0.744
"19","ZNR",507,0.729
"20","LRW",473,0.737
"21","ARB",472,0.738
"22","TSP",472,0.728
"23","SOM",465,0.719
"24","CSP",432,0.731
"25","AVR",407,0.729
"26","5DN",402,0.72
"27","NPH",397,0.711
"28","ATQ",364,0.715
"29","ALA",349,0.729
"30","EMN",339,0.731
"31","IKO",333,0.73
"32","MRD",327,0.719
"33","THB",313,0.72
"34","M11",289,0.732
"35","PC2",268,0.74
"36","PLS",257,0.724
"37","DKA",238,0.767
"38","DRK",232,0.732
"39","M21",217,0.742
"40","ROE",201,0.708
"41","AKH",199,0.748
"42","AER",184,0.707
"43","CMD",176,0.743
"44","KTK",174,0.695
"45","APC",172,0.72
"46","RNA",165,0.712
"47","PLC",162,0.749
"48","MBS",161,0.742
"49","RTR",159,0.733
"50","CHK",156,0.712
"51","AFR",155,0.731
"52","HOU",154,0.747
"53","SHM",153,0.7
"54","GTC",141,0.699
"55","JOU",137,0.712
"56","SOI",136,0.703
"57","CON",130,0.72
"58","DST",122,0.718
"59","OGW",108,0.696
"60","SOK",105,0.719
"61","ISD",104,0.729
"62","DOM",100,0.72
"63","M19",99,0.721
"64","GRN",93,0.742
"65","MIR",89,0.768
"66","STH",74,0.721
"67","VOW",73,0.707
"68","INV",68,0.707
"69","XLN",62,0.706
"70","EVE",61,0.748
"71","WTH",59,0.722
"72","ARN",56,0.73
"73","BFZ",51,0.717
"74","DGM",50,0.698
"75","DTK",38,0.718
"76","FRF",32,0.712
"77","M13",30,0.68
"78","ORI",29,0.667
"79","JUD",28,0.708
"80","MOR",27,0.778
"81","P02",24,0.738
"82","M15",19,0.701
"83","RIX",16,0.793
"84","M12",16,0.674
"85","TOR",13,0.679
"86","TMP",13,0.707
"87","ULG",12,0.744
"88","M10",11,0.706
"89","KHM",10,0.742
"90","PTK",10,0.762
"91","THS",10,0.706
"92","C14",9,0.71
"93","BNG",6,0.667
"94","LEG",3,0.696
