"","CardNames","DeckCount","WinrateAverage"
"1","Urza, Lord High Artificer",1,100
"2","Dragonlord Dromoka",1,100
"3","March of Wretched Sorrow",1,100
"4","Unmoored Ego",1,90.9
"5","Necroplasm",1,90
"6","Vivien, Champion of the Wilds",1,90
"7","Fracture",2,86.7
"8","Sword of Truth and Justice",2,86.7
"9","Sunset Revelry",2,86.7
"10","Phyrexian Crusader",6,85.7
"11","Slaughter Pact",2,85.7
"12","Vendilion Clique",1,81.8
"13","Nexus of Fate",3,81
"14","Setessan Petitioner",3,81
"15","Brazen Borrower",9,80.4
"16","Tarfire",1,80
"17","Force of Despair",1,80
"18","Elixir of Immortality",1,80
"19","Obosh, the Preypiercer",1,80
"20","Timely Reinforcements",1,80
"21","Dead // Gone",2,78.9
"22","Remorseful Cleric",6,78.6
"23","Cathar Commando",5,78.6
"24","Grist, the Hunger Tide",2,78.6
"25","Scavenging Ooze",12,78.4
"26","Masked Vandal",2,77.8
"27","Mirrorshell Crab",1,77.8
"28","Sanctum Prelate",1,77.8
"29","Blossoming Calm",1,77.8
"30","Negate",1,77.8
"31","Fateful Absence",1,77.8
"32","Dreadbore",1,77.8
"33","Tameshi, Reality Architect",1,77.8
"34","Filigree Sages",1,77.8
"35","Warping Wail",1,77.8
"36","Choke",1,77.8
"37","Collector Ouphe",3,76.9
"38","Chandra, Torch of Defiance",2,76.9
"39","Outland Liberator",20,76.8
"40","Kataki, War's Wage",8,76.5
"41","Thoughtseize",34,76.3
"42","Crime // Punishment",19,76.3
"43","Mana Leak",13,76.3
"44","Shattering Spree",5,76.3
"45","Living End",5,76.3
"46","Necromentia",19,76.2
"47","Void Mirror",12,76.1
"48","Drannith Magistrate",10,76
"49","Spell Snare",3,76
"50","Faerie Macabre",3,76
