"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",247,73.4
"2","Misty Rainforest",246,73.9
"3","Scalding Tarn",215,73.4
"4","Otawara, Soaring City",193,73.2
"5","Flooded Strand",178,73.3
"6","Lightning Bolt",168,72.9
"7","Boseiju, Who Endures",160,73.3
"8","Breeding Pool",139,73.5
"9","Island",139,72.7
"10","Spirebluff Canal",138,73.9
"11","Hallowed Fountain",137,73.1
"12","Expressive Iteration",136,73.6
"13","Forest",133,73.1
"14","Counterspell",132,73.4
"15","Ragavan, Nimble Pilferer",123,73.3
"16","Unholy Heat",121,73.3
"17","Snow-Covered Island",120,73.9
"18","Wooded Foothills",120,73.6
"19","Stomping Ground",119,72.9
"20","Polluted Delta",116,73
"21","Mishra's Bauble",114,73.1
"22","Windswept Heath",113,73.5
"23","Teferi, Time Raveler",110,72.9
"24","Fury",105,73.3
"25","Spell Pierce",104,73.9
"26","Fiery Islet",104,73
"27","Ketria Triome",100,73
"28","Sacred Foundry",98,72
"29","Archmage's Charm",97,73.6
"30","Dragon's Rage Channeler",89,72.6
"31","Murktide Regent",88,73.4
"32","Urza's Saga",87,71.9
"33","Plains",87,73
"34","Solitude",85,72.9
"35","Prismatic Ending",85,72.9
"36","Consider",84,73.5
"37","Raugrin Triome",80,73.1
"38","Force of Negation",76,73.8
"39","Mountain",74,71.6
"40","Endurance",72,74.4
"41","Violent Outburst",70,74
"42","Snow-Covered Forest",69,73.6
"43","Shardless Agent",67,74
"44","Brazen Borrower",66,74.2
"45","Wrenn and Six",66,72.8
"46","Temple Garden",66,73
"47","Arid Mesa",64,72.3
"48","Swamp",64,73.9
"49","Snow-Covered Plains",63,72.7
"50","Shadowspear",62,72.7
