"","CardNames","DeckCount","Winrate95Min"
"1","Misty Rainforest",246,71.7
"2","Urborg, Tomb of Yawgmoth",28,71.6
"3","Steam Vents",247,71.3
"4","Scalding Tarn",215,71.1
"5","Spirebluff Canal",138,71
"6","Blooming Marsh",26,70.8
"7","Snow-Covered Island",120,70.8
"8","Flooded Strand",178,70.8
"9","Expressive Iteration",136,70.7
"10","Breeding Pool",139,70.7
"11","Otawara, Soaring City",193,70.7
"12","Spell Pierce",104,70.6
"13","Boseiju, Who Endures",160,70.6
"14","Wooded Foothills",120,70.5
"15","Counterspell",132,70.5
"16","Endurance",72,70.4
"17","Windswept Heath",113,70.3
"18","Lightning Bolt",168,70.3
"19","Geralf's Messenger",17,70.2
"20","Ragavan, Nimble Pilferer",123,70.2
"21","Unholy Heat",121,70.2
"22","Hallowed Fountain",137,70.2
"23","Forest",133,70.2
"24","Archmage's Charm",97,70.1
"25","Blood Artist",20,70
"26","Dryad Arbor",21,70
"27","Chord of Calling",23,70
"28","Strangleroot Geist",22,70
"29","Wall of Roots",22,70
"30","Yawgmoth, Thran Physician",22,70
"31","Young Wolf",22,70
"32","Eldritch Evolution",22,70
"33","Twilight Mire",22,70
"34","Violent Outburst",70,70
"35","Fury",105,70
"36","Ignoble Hierarch",26,69.9
"37","Brazen Borrower",66,69.9
"38","Force of Negation",76,69.9
"39","Mishra's Bauble",114,69.9
"40","Shardless Agent",67,69.8
"41","Consider",84,69.8
"42","Polluted Delta",116,69.8
"43","Stomping Ground",119,69.8
"44","Island",139,69.8
"45","Murktide Regent",88,69.7
"46","Teferi, Time Raveler",110,69.7
"47","Swamp",64,69.6
"48","Fiery Islet",104,69.6
"49","Birds of Paradise",23,69.5
"50","Nurturing Peatland",23,69.5
