"","CardNames","DeckCount","Winrate95Min"
"1","Magus of the Moon",106,71.8
"2","Phyrexian Crusader",6,71.5
"3","Force of Vigor",162,71.5
"4","Endurance",156,71
"5","Mystical Dispute",177,71
"6","Thoughtseize",34,70.7
"7","Relic of Progenitus",163,70.5
"8","Blood Moon",95,70.3
"9","Subtlety",80,70
"10","Flusterstorm",92,69.9
"11","Dress Down",95,69.7
"12","Leyline of Sanctity",49,69.6
"13","Force of Negation",45,69.5
"14","Engineered Explosives",148,69.5
"15","Spell Pierce",73,69.4
"16","Chalice of the Void",76,69.4
"17","Outland Liberator",20,69.3
"18","Veil of Summer",86,69.2
"19","Fury",68,68.9
"20","Foundation Breaker",44,68.7
"21","Chandra, Awakened Inferno",27,68.6
"22","Yorion, Sky Nomad",64,68.6
"23","Scavenging Ooze",12,68.4
"24","Necromentia",19,68.4
"25","Meddling Mage",48,68.4
"26","Crime // Punishment",19,68.3
"27","Jace, the Mind Sculptor",55,68.1
"28","Teferi, Time Raveler",46,68
"29","Aether Gust",42,67.9
"30","Boseiju, Who Endures",52,67.8
"31","Sanctifier en-Vec",62,67.8
"32","Emrakul, the Promised End",56,67.6
"33","Pithing Needle",70,67.6
"34","Abrade",17,67.3
"35","Path to Exile",50,67.2
"36","March of Otherworldly Light",42,67.1
"37","Brazen Borrower",9,66.9
"38","Supreme Verdict",36,66.9
"39","Mana Leak",13,66.4
"40","Dovin's Veto",30,66.2
"41","Hushbringer",16,66
"42","Void Mirror",12,65.9
"43","Alpine Moon",38,65.8
"44","Prismatic Ending",25,65.7
"45","Lavinia, Azorius Renegade",41,65.7
"46","Leyline of the Void",35,65.5
"47","Soul-Guide Lantern",41,65.3
"48","Nature's Claim",22,64.8
"49","Torpor Orb",26,64.8
"50","Drannith Magistrate",10,64.7
