"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Creativity Combo,,Izzet Murktide,Izzet Murktide,Izzet Murktide
"Tiers 1.5",Yawgmoth - Blue Living End - Amulet Titan - Grixis Shadow - Burn - Omnath Control - Elementals - Green Tron,Rakdos Midrange - Amulet Titan - Glimpse Combo - Green Tron - Elementals - Izzet Murktide - Burn - Omnath Control - Belcher - Yawgmoth - Blue Living End - Prison Tron - Azorius Control - Grixis Shadow - Urza Affinity,Amulet Titan - Yawgmoth - Blue Living End - Burn - Creativity Combo - Green Tron - Grixis Shadow - Elementals - Hammer Time - Omnath Control - Glimpse Combo - Rakdos Midrange - Belcher,Amulet Titan - Yawgmoth - Blue Living End - Burn - Creativity Combo - Green Tron - Elementals - Omnath Control - Glimpse Combo - Grixis Shadow - Hammer Time - Rakdos Midrange - Belcher,Amulet Titan - Yawgmoth - Blue Living End - Burn - Creativity Combo - Green Tron - Elementals - Omnath Control - Glimpse Combo - Grixis Shadow - Hammer Time - Rakdos Midrange - Belcher
"Tiers 2",Jeskai Control - Glimpse Combo - Belcher - Rakdos Midrange - Mill - Urza Affinity,Creativity Combo - Hammer Time - Grinding Breach,Urza Affinity,Urza Affinity - Prison Tron - Azorius Control,Urza Affinity - Prison Tron - Azorius Control
"Tiers 2.5",Affinity - Azorius Control - Prison Tron - Grinding Breach,Mill - Jeskai Control - Affinity,Azorius Control - Prison Tron - Jeskai Control - Mill - Grinding Breach - Affinity,Grinding Breach - Mill - Jeskai Control - Affinity,Grinding Breach - Mill - Jeskai Control - Affinity
