"","CardNames","DeckCount","WinrateAverage"
"1","Dispel",152,63.2
"2","Ash Barrens",151,64.5
"3","Preordain",120,65.2
"4","Counterspell",119,64.8
"5","Galvanic Blast",109,63.4
"6","Great Furnace",106,63.6
"7","Prophetic Prism",104,63.6
"8","Silverbluff Bridge",102,63.1
"9","Chromatic Star",101,63.4
"10","Ichor Wellspring",100,63.6
"11","Deadly Dispute",99,63.8
"12","Vault of Whispers",98,63.9
"13","Augur of Bolas",98,64
"14","Faerie Seer",95,65.4
"15","Ninja of the Deep Hours",95,65.4
"16","Spellstutter Sprite",95,65.4
"17","Darksteel Citadel",93,63.5
"18","Island",93,65.3
"19","Cast Down",92,64.5
"20","Makeshift Munitions",90,63.7
"21","Atog",89,63.2
"22","Fling",89,63.2
"23","Brainstorm",89,64.3
"24","Myr Enforcer",88,63.3
"25","Seat of the Synod",88,63
"26","Disciple of the Vault",87,63.6
"27","Thoughtcast",87,63
"28","Thorn of the Black Rose",85,64.8
"29","Plains",83,63.7
"30","Mistvault Bridge",82,63.8
"31","Snow-Covered Island",82,64.4
"32","Swamp",80,64
"33","Drossforge Bridge",77,64.9
"34","Forest",74,61.1
"35","Lightning Bolt",72,62.8
"36","Evolving Wilds",63,65.3
"37","Gurmag Angler",60,65.1
"38","Snuff Out",60,65.1
"39","Ice Tunnel",59,65.1
"40","Mountain",54,63.5
"41","Mulldrifter",49,63
"42","Rancor",49,61.1
"43","Chainer's Edict",48,64.5
"44","Silhana Ledgewalker",46,61.4
"45","Suffocating Fumes",44,65.1
"46","Cave of Temptation",43,61.9
"47","Witching Well",40,63.5
"48","Ephemerate",39,64
"49","Quirion Ranger",37,60.4
"50","Gearseeker Serpent",37,60.9
