"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Atog   Affinity - Dimir Faeries,Azorius Familiars - Mono   Blue,Mono   Blue - Dimir Faeries,Atog   Affinity - Dimir Faeries,Atog   Affinity - Dimir Faeries
"Tiers 1.5",Bogles - Izzet Faeries - Mono   Green   Aggro - Orzhov Pestilence,Orzhov Pestilence - Jund Midrange - Ephemerate   Tron - Dimir Faeries - Atog   Affinity - Boros Bully / Flashback,Atog   Affinity - Azorius Familiars - Orzhov Pestilence - Ephemerate   Tron - Izzet Faeries - Bogles - Boros Bully / Flashback,Mono   Blue - Bogles - Izzet Faeries - Orzhov Pestilence - Azorius Familiars - Ephemerate   Tron - Mono   Green   Aggro,Mono   Blue - Bogles - Izzet Faeries - Orzhov Pestilence - Azorius Familiars - Ephemerate   Tron - Mono   Green   Aggro
"Tiers 2",Mono   Blue - Boros Bully / Flashback - Jeskai Ephemerate - Ephemerate   Tron - Burn - Azorius Familiars - Jund Midrange - Mono Green Elves,Izzet Faeries - Mono Green Elves - Bogles - Mono   Green   Aggro - Burn - Jeskai Ephemerate - Walls   Cascade,Jund Midrange - Mono   Green   Aggro - Jeskai Ephemerate - Burn - Mono Green Elves,Boros Bully / Flashback - Jeskai Ephemerate - Jund Midrange - Burn - Mono Green Elves,Boros Bully / Flashback - Jeskai Ephemerate - Jund Midrange - Burn - Mono Green Elves
"Tiers 2.5",Walls   Cascade - Mono Black Devotion,Mono Black Devotion,Walls   Cascade - Mono Black Devotion,Walls   Cascade - Mono Black Devotion,Walls   Cascade - Mono Black Devotion
