"","CardNames","DeckCount","WinrateAverage"
"1","Azure Fleet Admiral",3,80
"2","Mulldrifter",2,80
"3","Mournwhelk",1,80
"4","Nature's Claim",1,80
"5","Winter's Rest",4,75.9
"6","Coral Net",5,75.7
"7","Steel Sabotage",4,75
"8","Tormod's Crypt",1,75
"9","Unwind",1,75
"10","Moonblade Shinobi",5,73.2
"11","Mountain",2,72.2
"12","Peppersmoke",2,72.2
"13","Sage's Row Denizen",7,71.7
"14","Distress",3,71.4
"15","Ob Nixilis's Cruelty",3,71.4
"16","Scattershot",2,71.4
"17","Grim Harvest",1,71.4
"18","Counterspell",1,71.4
"19","Thermokarst",1,71.4
"20","Crypt Rats",11,71.2
"21","Revoke Existence",18,69
"22","Moment's Peace",6,68.9
"23","Dinrova Horror",5,68.6
"24","Patrician's Scorn",6,68.4
"25","Annul",16,68.2
"26","Thorn of the Black Rose",20,67.4
"27","Devour Flesh",12,67.1
"28","Lose Focus",7,66.7
"29","Harsh Sustenance",4,66.7
"30","Snap",2,66.7
"31","Snuff Out",1,66.7
"32","Annoyed Altisaur",1,66.7
"33","Cartouche of Solidarity",1,66.7
"34","Mutagenic Growth",1,66.7
"35","Faultgrinder",1,66.7
"36","Sparksmith",1,66.7
"37","Dihada's Ploy",1,66.7
"38","Shredded Sails",1,66.7
"39","Guardian of the Guildpact",1,66.7
"40","Gruesome Fate",1,66.7
"41","Custodi Squire",1,66.7
"42","Vapor Snag",1,66.7
"43","Agony Warp",1,66.7
"44","Stormbound Geist",65,65.8
"45","Echoing Truth",47,65.7
"46","Shenanigans",16,65.7
"47","Last Breath",5,65.7
"48","Curfew",25,65.6
"49","Fangren Marauder",21,65.5
"50","Suffocating Fumes",65,65.2
