"","CardNames","DeckCount","WinrateAverage"
"1","Blue Elemental Blast",140,64.8
"2","Hydroblast",138,63.6
"3","Pyroblast",137,63.3
"4","Dispel",124,64.8
"5","Duress",104,63.6
"6","Reaping the Graves",102,62.9
"7","Krark-Clan Shaman",101,63.4
"8","Relic of Progenitus",101,64.1
"9","Fiery Cannonade",85,63.3
"10","Red Elemental Blast",81,64
"11","Cast Down",74,61.5
"12","Ancient Grudge",70,64
"13","Chainer's Edict",65,63.4
"14","Stormbound Geist",65,65.8
"15","Suffocating Fumes",65,65.2
"16","Dust to Dust",60,64.1
"17","Gut Shot",54,62
"18","Okiba-Gang Shinobi",49,63.8
"19","Echoing Truth",47,65.7
"20","Gorilla Shaman",46,62.7
"21","Weather the Storm",36,63
"22","Nihil Spellbomb",32,63.9
"23","Viridian Longbow",30,60.3
"24","Gleeful Sabotage",29,61.4
"25","Lifelink",29,61.4
"26","Unexpected Fangs",28,65
"27","Young Wolf",26,61.4
"28","Curfew",25,65.6
"29","Flaring Pain",24,61.4
"30","Standard Bearer",24,59.2
"31","Electrickery",24,63.1
"32","Stonehorn Dignitary",24,61.3
"33","Lone Missionary",24,64.5
"34","Fangren Marauder",21,65.5
"35","Thorn of the Black Rose",20,67.4
"36","Crimson Acolyte",18,63
"37","Divest",18,64
"38","Essence Harvest",18,57.8
"39","Revoke Existence",18,69
"40","Annul",16,68.2
"41","Smash to Smithereens",16,61.2
"42","Shenanigans",16,65.7
"43","Scattershot Archer",14,57.6
"44","Prismatic Strands",13,61
"45","Leave No Trace",13,64.3
"46","Circle of Protection: Red",12,60.3
"47","Devour Flesh",12,67.1
"48","Spidersilk Armor",11,60.6
"49","Crypt Rats",11,71.2
"50","Wrap in Vigor",10,61.5
