"","CardNames","DeckCount","WinrateAverage"
"1","Nightscape Familiar",2,80
"2","Seething Song",2,80
"3","Forbidden Alchemy",1,80
"4","Negate",1,80
"5","Scattershot",1,80
"6","Vapor Snag",3,77.3
"7","Memory Lapse",2,76.5
"8","Frantic Inventory",1,75
"9","Dinrova Horror",1,75
"10","Owlbear",1,75
"11","Dead Weight",6,73.2
"12","Radiant Fountain",11,72.6
"13","Snap",20,72.2
"14","Faerie Miscreant",14,72.2
"15","Pristine Talisman",10,72.1
"16","God-Pharaoh's Faithful",8,71.7
"17","Sunscape Familiar",8,71.7
"18","Deep Analysis",8,71.7
"19","Delver of Secrets",13,71.4
"20","Moonblade Shinobi",3,71.4
"21","Gust of Wind",3,71.4
"22","Galvanic Relay",3,71.4
"23","Manamorphose",3,71.4
"24","Miscalculation",1,71.4
"25","Nihil Spellbomb",1,71.4
"26","Evincar's Justice",1,71.4
"27","Spire Golem",14,71.1
"28","Of One Mind",8,70.9
"29","Fire // Ice",7,70.8
"30","Swiftwater Cliffs",8,70.5
"31","Castigate",11,70.3
"32","Silverquill Campus",11,70.3
"33","Mortuary Mire",12,69.8
"34","Mutagenic Growth",12,69.5
"35","Duress",27,69.2
"36","Ghostly Flicker",22,69.1
"37","Ponder",30,69
"38","Lose Focus",12,69
"39","Compulsive Research",11,68.8
"40","Azorius Chancery",11,68.4
"41","Electrickery",6,68.4
"42","Dust to Dust",4,68
"43","Snow-Covered Forest",4,67.9
"44","Night's Whisper",18,67.8
"45","Echoing Truth",9,67.7
"46","Thriving Isle",14,67.6
"47","Prohibit",21,67.3
"48","Geomancer's Gambit",10,67.2
"49","Spell Pierce",23,67.1
"50","Kabira Crossroads",16,66.7
