"","CardNames","DeckCount","Winrate95Min"
"1","Blue Elemental Blast",140,61.6
"2","Dispel",124,61.5
"3","Stormbound Geist",65,61.2
"4","Suffocating Fumes",65,60.6
"5","Hydroblast",138,60.5
"6","Relic of Progenitus",101,60.4
"7","Revoke Existence",18,60.2
"8","Echoing Truth",47,60.2
"9","Pyroblast",137,60.1
"10","Duress",104,59.9
"11","Red Elemental Blast",81,59.8
"12","Krark-Clan Shaman",101,59.6
"13","Ancient Grudge",70,59.5
"14","Crypt Rats",11,59.4
"15","Azure Fleet Admiral",3,59.3
"16","Fiery Cannonade",85,59.2
"17","Dust to Dust",60,59.1
"18","Reaping the Graves",102,59.1
"19","Thorn of the Black Rose",20,58.9
"20","Coral Net",5,58.8
"21","Chainer's Edict",65,58.8
"22","Annul",16,58.6
"23","Okiba-Gang Shinobi",49,58.4
"24","Unexpected Fangs",28,57.9
"25","Curfew",25,57.8
"26","Sage's Row Denizen",7,57.7
"27","Moonblade Shinobi",5,57.1
"28","Fangren Marauder",21,57.1
"29","Nihil Spellbomb",32,57
"30","Gorilla Shaman",46,57
"31","Cast Down",74,57
"32","Gut Shot",54,56.8
"33","Weather the Storm",36,56.6
"34","Winter's Rest",4,56.5
"35","Lone Missionary",24,56.4
"36","Devour Flesh",12,56
"37","Shenanigans",16,55.8
"38","Steel Sabotage",4,55.1
"39","Electrickery",24,55
"40","Divest",18,54.5
"41","Gleeful Sabotage",29,54
"42","Lifelink",29,54
"43","Crimson Acolyte",18,53.7
"44","Young Wolf",26,53.7
"45","Moment's Peace",6,53.4
"46","Flaring Pain",24,53.3
"47","Stonehorn Dignitary",24,53.2
"48","Leave No Trace",13,53.1
"49","Viridian Longbow",30,53.1
"50","Mulldrifter",2,51.9
