"","CardNames","DeckCount","Winrate95Min"
"1","Silent Clearing",29,70.9
"2","Urza's Saga",37,69.9
"3","Memnite",25,69.7
"4","Ornithopter",25,69.7
"5","Puresteel Paladin",25,69.7
"6","Steelshaper's Gift",25,69.7
"7","Colossus Hammer",25,69.7
"8","Sigarda's Aid",25,69.7
"9","Stoneforge Mystic",34,69.7
"10","Inkmoth Nexus",26,69.6
"11","Shadowspear",35,69.5
"12","Snow-Covered Plains",18,68.9
"13","Esper Sentinel",22,68.8
"14","Springleaf Drum",26,68.6
"15","Mountain",52,68
"16","Wooded Foothills",36,67.9
"17","Stomping Ground",35,67.5
"18","Lightning Bolt",55,67.4
"19","Fire // Ice",9,67.3
"20","Ketria Triome",20,67.2
"21","Forest",33,67.1
"22","Steam Vents",63,67
"23","Scalding Tarn",60,67
"24","Mishra's Bauble",50,66.9
"25","Bloodstained Mire",34,66.8
"26","Jace, the Mind Sculptor",13,66.7
"27","Ingenious Smith",13,66.6
"28","Sunbaked Canyon",22,66.4
"29","Thoughtseize",26,66.3
"30","Island",59,66.3
"31","Cryptic Command",7,66.1
"32","Cranial Plating",12,66
"33","Swamp",28,66
"34","Plains",33,66
"35","Dragon's Rage Channeler",42,66
"36","Bonecrusher Giant",6,65.9
"37","Blood Crypt",27,65.8
"38","Crashing Footfalls",7,65.7
"39","Breeding Pool",25,65.7
"40","Blackcleave Cliffs",19,65.6
"41","Misty Rainforest",41,65.6
"42","Inquisition of Kozilek",23,65.5
"43","Unholy Heat",39,65.4
"44","Kroxa, Titan of Death's Hunger",18,65.2
"45","Ragavan, Nimble Pilferer",38,65.2
"46","Force of Negation",19,65.1
"47","Paradise Mantle",12,64.7
"48","Arid Mesa",19,64.7
"49","Prismatic Ending",21,64.7
"50","Subtlety",12,64.5
