"","CardNames","DeckCount","Winrate95Min"
"1","Pithing Needle",32,70.6
"2","Prismatic Ending",30,70.5
"3","Lurrus of the Dream-Den",48,69.6
"4","Seal of Cleansing",23,69.1
"5","Sanctifier en-Vec",35,69
"6","Path to Exile",25,68.6
"7","Tormod's Crypt",25,68.5
"8","Endurance",18,66.9
"9","Mystical Dispute",41,66.5
"10","Engineered Explosives",52,66.4
"11","Chalice of the Void",45,66.3
"12","Force of Vigor",27,66.2
"13","Fragmentize",16,66.1
"14","Relic of Progenitus",16,66.1
"15","Blood Moon",28,65.9
"16","Drannith Magistrate",17,65.6
"17","Anger of the Gods",10,65.5
"18","Aether Gust",38,65.2
"19","Nihil Spellbomb",20,65
"20","Alpine Moon",26,64.6
"21","Fury",7,63.8
"22","Void Mirror",13,63.4
"23","Shattering Spree",15,63.3
"24","Flusterstorm",13,63.1
"25","Veil of Summer",18,63
"26","Abrade",23,62.3
"27","Spell Pierce",19,61.9
"28","Terminate",9,61.8
"29","Force of Negation",22,61.3
"30","Celestial Purge",5,60.5
"31","Thoughtseize",10,60.5
"32","Kozilek's Return",7,60.3
"33","Pyrite Spellbomb",8,60.3
"34","Emrakul, the Aeons Torn",9,59.9
"35","Wear // Tear",10,59.9
"36","Soul-Guide Lantern",15,59.9
"37","Ancient Grudge",8,59.7
"38","Jace, the Mind Sculptor",6,59.7
"39","Leyline of the Void",9,59.2
"40","Brazen Borrower",9,58.7
"41","Fatal Push",7,58.3
"42","Timely Reinforcements",6,58.2
"43","Subtlety",15,58.2
"44","Manriki-Gusari",6,57.8
"45","Teferi, Time Raveler",7,57.5
"46","Foundation Breaker",9,56.4
"47","Leyline of Sanctity",3,56.3
"48","Dismember",6,55.9
"49","Ashiok, Dream Render",7,55.9
"50","Surgical Extraction",7,55.9
