"","Artist","NoCopies","Winrate"
"1","Rob Alexander",707,0.723
"2","Christopher Rush",444,0.739
"3","Mark Poole",233,0.706
"4","Anastasia Ovchinnikova",225,0.715
"5","Chippy",224,0.716
"6","Eric Deschamps",187,0.732
"7","Philip Straub",183,0.716
"8","John Stanko",175,0.74
"9","Tomasz Jedruszek",170,0.719
"10","Martina Fackova",168,0.715
"11","Jesper Myrfors",159,0.724
"12","Mark Zug",154,0.716
"13","Simon Dominic",153,0.709
"14","Adam Paquette",153,0.708
"15","Titus Lunter",148,0.757
"16","Svetlin Velinov",146,0.744
"17","Jason Chan",143,0.762
"18","Mike Bierek",133,0.758
"19","Seb McKinnon",132,0.748
"20","Howard Lyon",130,0.748
"21","Kari Christensen",123,0.714
"22","Aleksi Briclot",122,0.729
"23","Ron Spears",120,0.719
"24","Greg Hildebrandt",118,0.748
"25","Cyril Van Der Haegen",117,0.742
"26","Shelly Wan",115,0.713
"27","Jung Park",108,0.767
"28","Michael C. Hayes",108,0.75
"29","Dmitry Burmak",104,0.766
"30","Yeong-Hao Han",103,0.744
"31","Jonas De Ro",103,0.707
"32","Amy Weber",99,0.768
"33","Chase Stone",94,0.72
"34","Pete Venters",87,0.741
"35","Paul Scott Canavan",84,0.713
"36","Ryan Pancoast",84,0.729
"37","Douglas Shuler",83,0.726
"38","Vance Kovacs",83,0.714
"39","Dave Kendall",82,0.735
"40","Lucas Graciano",81,0.708
"41","Raymond Swanland",80,0.73
"42","Tom Wänerstrand",80,0.72
"43","Chris Rallis",79,0.722
"44","Franz Vohwinkel",79,0.715
"45","Izzy",77,0.742
"46","Anthony S. Waters",76,0.719
"47","Christopher Moeller",76,0.755
"48","Alayna Danner",76,0.708
"49","Randy Vargas",74,0.724
"50","David Rapoza",72,0.693
"51","Todd Lockwood",69,0.752
"52","Daarken",68,0.73
"53","Ben Thompson",67,0.695
"54","Vincent Proce",65,0.734
"55","Kieran Yanner",62,0.733
"56","John Avon",58,0.719
"57","Cliff Childs",58,0.703
"58","Adam Rex",56,0.747
"59","Richard Whitters",55,0.742
"60","Jason Felix",55,0.739
"61","Johannes Voss",52,0.73
"62","Sidharth Chaturvedi",50,0.746
"63","Chris Rahn",49,0.724
"64","Terese Nielsen",49,0.713
"65","Christine Choi",47,0.69
"66","Warren Mahy",46,0.72
"67","Richard Wright",45,0.698
"68","Steve Argyle",45,0.735
"69","Sam Burley",44,0.734
"70","Volkan Baǵa",43,0.689
"71","Dan Frazier",42,0.729
"72","DiTerlizzi",40,0.741
"73","Mark Tedin",40,0.739
"74","Dan Scott",39,0.764
"75","Greg Staples",39,0.693
"76","Michael Komarck",38,0.721
"77","Nicholas Gregory",38,0.712
"78","Martina Pilcerova",37,0.75
"79","Evan Shipard",37,0.713
"80","David Martin",36,0.782
