"","CardNames","DeckCount","WinrateAverage"
"1","Tithe Taker",1,100
"2","Stubborn Denial",3,83.3
"3","Temur Battle Rage",3,83.3
"4","Soul-Guide Lantern",3,81.2
"5","Bonecrusher Giant",6,81
"6","Cryptic Command",7,80.4
"7","Celestial Colonnade",1,80
"8","Crashing Footfalls",7,79.6
"9","Fire // Ice",9,79.4
"10","Concealed Courtyard",2,78.9
"11","Seal of Removal",7,78.6
"12","Ashen Rider",1,77.8
"13","Priest of Fell Rites",1,77.8
"14","Serra's Emissary",1,77.8
"15","Collective Brutality",1,77.8
"16","Damn",1,77.8
"17","Persist",1,77.8
"18","Unburial Rites",1,77.8
"19","Unmarked Grave",1,77.8
"20","Castle Locthwain",1,77.8
"21","Cranial Plating",12,77.5
"22","Silent Clearing",29,77.4
"23","Gemstone Caverns",8,77.4
"24","Godless Shrine",4,77.4
"25","Snow-Covered Plains",18,77.2
"26","Archon of Cruelty",2,76.9
"27","Malakir Rebirth",2,76.9
"28","Memnite",25,76.8
"29","Ornithopter",25,76.8
"30","Puresteel Paladin",25,76.8
"31","Steelshaper's Gift",25,76.8
"32","Colossus Hammer",25,76.8
"33","Sigarda's Aid",25,76.8
"34","Ingenious Smith",13,76.7
"35","Inkmoth Nexus",26,76.6
"36","Jace, the Mind Sculptor",13,76.6
"37","Bedlam Reveler",2,76.5
"38","Arbor Elf",2,76.5
"39","Auriok Champion",2,76.5
"40","Conclave Mentor",2,76.5
"41","Heliod, Sun-Crowned",2,76.5
"42","Ranger-Captain of Eos",2,76.5
"43","Spike Feeder",2,76.5
"44","Collected Company",2,76.5
"45","Gavony Township",2,76.5
"46","Pendelhaven",2,76.5
"47","Esper Sentinel",22,76.3
"48","Kaya's Guile",3,76.2
"49","Welding Jar",9,76.1
"50","Paradise Mantle",12,76
