"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",63,71.6
"2","Scalding Tarn",60,71.6
"3","Island",59,70.9
"4","Lightning Bolt",55,72.1
"5","Mountain",52,72.9
"6","Mishra's Bauble",50,72
"7","Dragon's Rage Channeler",42,71.5
"8","Misty Rainforest",41,71.3
"9","Unholy Heat",39,71.2
"10","Ragavan, Nimble Pilferer",38,71
"11","Urza's Saga",37,75.7
"12","Wooded Foothills",36,73.8
"13","Spirebluff Canal",35,70.7
"14","Stomping Ground",35,73.6
"15","Shadowspear",35,75.5
"16","Stoneforge Mystic",34,75.8
"17","Bloodstained Mire",34,72.9
"18","Forest",33,73.5
"19","Plains",33,72.3
"20","Expressive Iteration",29,69.3
"21","Silent Clearing",29,77.4
"22","Flooded Strand",29,71.4
"23","Swamp",28,72.9
"24","Blood Crypt",27,72.9
"25","Springleaf Drum",26,75.6
"26","Inkmoth Nexus",26,76.6
"27","Thoughtseize",26,73.4
"28","Breeding Pool",25,73.1
"29","Memnite",25,76.8
"30","Ornithopter",25,76.8
"31","Puresteel Paladin",25,76.8
"32","Steelshaper's Gift",25,76.8
"33","Colossus Hammer",25,76.8
"34","Sigarda's Aid",25,76.8
"35","Counterspell",24,69.2
"36","Polluted Delta",24,71.9
"37","Inquisition of Kozilek",23,73.2
"38","Esper Sentinel",22,76.3
"39","Sunbaked Canyon",22,73.9
"40","Fiery Islet",21,69.7
"41","Sacred Foundry",21,71
"42","Teferi, Time Raveler",21,72.2
"43","Wrenn and Six",21,71.9
"44","Prismatic Ending",21,72.4
"45","Ketria Triome",20,75.2
"46","Force of Negation",19,73.5
"47","Blackcleave Cliffs",19,73.9
"48","Arid Mesa",19,72.7
"49","Brazen Borrower",18,71.8
"50","Murktide Regent",18,69.3
