"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",52,71.4
"2","Lurrus of the Dream-Den",48,74.7
"3","Chalice of the Void",45,71.7
"4","Mystical Dispute",41,72.1
"5","Aether Gust",38,71.3
"6","Sanctifier en-Vec",35,75
"7","Pithing Needle",32,76.9
"8","Prismatic Ending",30,76.7
"9","Blood Moon",28,72.5
"10","Force of Vigor",27,73.3
"11","Alpine Moon",26,71.6
"12","Path to Exile",25,75.6
"13","Tormod's Crypt",25,75.8
"14","Abrade",23,69.8
"15","Seal of Cleansing",23,76.4
"16","Force of Negation",22,69.3
"17","Nihil Spellbomb",20,73.3
"18","Spell Pierce",19,70.2
"19","Endurance",18,75.6
"20","Veil of Summer",18,71.8
"21","Drannith Magistrate",17,74.4
"22","Fragmentize",16,75
"23","Relic of Progenitus",16,75
"24","Soul-Guide Lantern",15,69.4
"25","Subtlety",15,67.9
"26","Shattering Spree",15,72.4
"27","Void Mirror",13,72.9
"28","Flusterstorm",13,73.8
"29","Anger of the Gods",10,77.8
"30","Thoughtseize",10,71.6
"31","Wear // Tear",10,71.8
"32","Brazen Borrower",9,71.2
"33","Foundation Breaker",9,70.4
"34","Leyline of the Void",9,72.1
"35","Terminate",9,76
"36","Emrakul, the Aeons Torn",9,72.1
"37","Pyrite Spellbomb",8,73
"38","Ancient Grudge",8,75
"39","Fury",7,77.4
"40","Kozilek's Return",7,73.7
"41","Surgical Extraction",7,69.6
"42","Fatal Push",7,72.5
"43","Ashiok, Dream Render",7,70.8
"44","Teferi, Time Raveler",7,72
"45","Hurkyl's Recall",6,69.2
"46","Magus of the Moon",6,67.4
"47","Kataki, War's Wage",6,68.1
"48","Jace, the Mind Sculptor",6,74
"49","Timely Reinforcements",6,72.9
"50","Dismember",6,73
