"","CardNames","DeckCount","WinrateAverage"
"1","Plains",96,64.4
"2","Great Furnace",95,64.5
"3","Deadly Dispute",94,65.2
"4","Galvanic Blast",92,62.9
"5","Swamp",70,67.5
"6","Lightning Bolt",69,63.5
"7","Ichor Wellspring",67,65
"8","Dawnbringer Cleric",66,63.4
"9","Ephemerate",66,64.7
"10","Gurmag Angler",66,63.7
"11","Drossforge Bridge",66,64.7
"12","Makeshift Munitions",65,65.2
"13","Vault of Whispers",65,65
"14","Counterspell",63,64.3
"15","Island",63,66.5
"16","Chromatic Star",63,64.9
"17","Suffocating Fumes",60,64.8
"18","Silverbluff Bridge",58,63.7
"19","Reckoner's Bargain",57,63.6
"20","Blood Fountain",57,63.6
"21","Myr Enforcer",56,63.5
"22","Mistvault Bridge",56,63.5
"23","Krark-Clan Shaman",56,63.5
"24","Seat of the Synod",56,63.5
"25","Kenku Artificer",55,64
"26","Forest",54,62.7
"27","Thoughtcast",54,63.3
"28","Ash Barrens",53,65.5
"29","Spirited Companion",51,65.5
"30","Mountain",51,65.5
"31","Frogmite",51,63.3
"32","Spell Pierce",48,63.8
"33","Preordain",47,66.1
"34","Brainstorm",47,63.6
"35","Thraben Inspector",47,66.3
"36","Inspiring Overseer",46,63.6
"37","Bojuka Bog",46,66.2
"38","Abundant Growth",41,61.9
"39","Sacred Cat",39,62.1
"40","Journey to Nowhere",39,62.1
"41","Cast Down",38,65.6
"42","Experimental Synthesizer",36,63.2
"43","Basilisk Gate",34,61.1
"44","Metallic Rebuke",34,61
"45","Citadel Gate",33,61.4
"46","Monastery Swiftspear",33,62
"47","Heap Gate",32,61
"48","Smash to Dust",32,62.8
"49","Goliath Paladin",32,66.1
"50","Chain Lightning",32,62.3
