"","CardNames","DeckCount","WinrateAverage"
"1","Introduction to Prophecy",5,79.1
"2","Abrade",5,79.1
"3","Devour Flesh",2,78.6
"4","Lumithread Field",2,77.8
"5","Okiba-Gang Shinobi",1,75
"6","Azure Fleet Admiral",1,75
"7","Mukotai Ambusher",1,75
"8","Recommission",1,75
"9","Gnaw to the Bone",5,72.2
"10","Vision Charm",5,72.2
"11","Darkness",5,72.2
"12","Mountain",5,72.2
"13","Forest",5,72.2
"14","Snuff Out",5,72.2
"15","Searing Blaze",4,71.9
"16","Counterspell",2,71.4
"17","Stream of Thought",2,71.4
"18","Deglamer",2,71.4
"19","Leave No Trace",1,71.4
"20","Fangren Marauder",7,71.2
"21","Moment's Peace",4,70.4
"22","Tolarian Terror",3,70
"23","Faerie Macabre",3,70
"24","Turn Aside",3,70
"25","Obsidian Acolyte",3,70
"26","Cast Down",7,69.8
"27","Prismatic Strands",12,69.5
"28","Return to Nature",4,69.2
"29","Sage's Row Denizen",2,69.2
"30","Nylea's Disciple",2,69.2
"31","Guardian Naga",2,69.2
"32","Ancient Grudge",10,68.9
"33","Breath Weapon",6,68.9
"34","Duress",17,68.8
"35","Armadillo Cloak",2,68.8
"36","Arashin Cleric",3,68.4
"37","Spell Pierce",7,68
"38","Mine Collapse",4,67.9
"39","Circle of Protection: Red",4,67.9
"40","Thorn of the Black Rose",14,67.3
"41","Smash to Dust",21,66.7
"42","Rotten Reunion",19,66.7
"43","Metallic Rebuke",15,66.7
"44","Nausea",6,66.7
"45","Pulse of Murasa",6,66.7
"46","Healer of the Glade",6,66.7
"47","Tamiyo's Safekeeping",6,66.7
"48","Omen of the Dead",2,66.7
"49","Tormod's Crypt",2,66.7
"50","Singe",1,66.7
