"","CardNames","DeckCount","Winrate95Min"
"1","Dark-Dweller Oracle",5,64
"2","Tramway Station",5,64
"3","Skirk Prospector",5,64
"4","Masked Vandal",5,64
"5","First Day of Class",5,64
"6","Shred Memory",5,64
"7","Putrid Goblin",5,64
"8","Goblin Matron",5,64
"9","Unearth",5,64
"10","Swamp",70,63.2
"11","Island",63,61.9
"12","Rakdos Carnarium",7,61.6
"13","Faithless Looting",13,61.4
"14","Deadly Dispute",94,61.4
"15","Thraben Inspector",47,60.9
"16","Bojuka Bog",46,60.8
"17","Preordain",47,60.7
"18","Great Furnace",95,60.7
"19","Makeshift Munitions",65,60.6
"20","Plains",96,60.6
"21","Ichor Wellspring",67,60.5
"22","Urborg Repossession",2,60.4
"23","Quandrix Campus",9,60.4
"24","Ash Barrens",53,60.4
"25","Vault of Whispers",65,60.4
"26","Spirited Companion",51,60.3
"27","Mountain",51,60.3
"28","Chromatic Star",63,60.2
"29","Ephemerate",66,60.1
"30","Drossforge Bridge",66,60.1
"31","Suffocating Fumes",60,60
"32","Mystical Teachings",17,59.8
"33","Orzhov Basilica",31,59.8
"34","Dark Ritual",7,59.7
"35","Scoured Barrens",30,59.7
"36","Unexpected Fangs",30,59.6
"37","Unmake",27,59.5
"38","Cast Down",38,59.5
"39","Counterspell",63,59.5
"40","Goliath Paladin",32,59.4
"41","Nihil Spellbomb",32,59.4
"42","Prismatic Strands",19,59.2
"43","Gurmag Angler",66,59
"44","Galvanic Blast",92,59
"45","Kenku Artificer",55,58.9
"46","Lightning Bolt",69,58.9
"47","Compulsive Research",5,58.8
"48","Vampire Sovereign",29,58.7
"49","Pegasus Guardian",29,58.7
"50","Silverbluff Bridge",58,58.7
