"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",123,64.9
"2","Chainer's Edict",105,64.6
"3","Pyroblast",96,64.9
"4","Relic of Progenitus",88,63
"5","Blue Elemental Blast",82,65.1
"6","Hydroblast",80,63.5
"7","Dust to Dust",75,64.1
"8","Nihil Spellbomb",65,65.2
"9","Suffocating Fumes",62,64.4
"10","Red Elemental Blast",55,62.3
"11","Dawnbringer Cleric",47,64.2
"12","Krark-Clan Shaman",46,65.2
"13","Dispel",38,64.2
"14","Flaring Pain",36,64.2
"15","Destroy Evil",32,61
"16","Negate",32,65.6
"17","Lone Missionary",30,66.2
"18","Unexpected Fangs",29,65.3
"19","End the Festivities",29,62.5
"20","Smash to Smithereens",28,61.1
"21","Standard Bearer",28,63.8
"22","Freewind Falcon",25,62.8
"23","Crimson Acolyte",23,61.9
"24","Lifelink",22,63.4
"25","Revoke Existence",21,63.1
"26","Smash to Dust",21,66.7
"27","Ram Through",21,64
"28","Rotten Reunion",19,66.7
"29","Vitality Charm",17,65.8
"30","Duress",17,68.8
"31","Shrivel",15,66
"32","Metallic Rebuke",15,66.7
"33","Annul",14,64.2
"34","Weather the Storm",14,66.3
"35","Thorn of the Black Rose",14,67.3
"36","Prismatic Strands",12,69.5
"37","Electrickery",12,63.3
"38","Curfew",10,64.6
"39","Ancient Grudge",10,68.9
"40","Arms of Hadar",8,65.5
"41","Spell Pierce",7,68
"42","Steel Sabotage",7,63.8
"43","Shattering Blow",7,58.1
"44","Fangren Marauder",7,71.2
"45","Young Wolf",7,62.5
"46","Diabolic Edict",7,62.2
"47","Echoing Truth",7,63
"48","Kenku Artificer",7,66
"49","Cast Down",7,69.8
"50","Nausea",6,66.7
