"","Artist","NoCopies","Winrate"
"1","Christopher Rush",807,0.635
"2","Mark Poole",766,0.656
"3","Rob Alexander",585,0.648
"4","Kaja Foglio",573,0.642
"5","Irina Nordsol",513,0.647
"6","Douglas Shuler",506,0.662
"7","Marc Simonetti",454,0.635
"8","Richard Thomas",439,0.638
"9","Jesper Myrfors",424,0.646
"10","Steven Belledin",379,0.65
"11","Bastien L. Deharme",350,0.655
"12","John Avon",344,0.654
"13","Mathias Kollros",326,0.632
"14","Anthony S. Waters",305,0.648
"15","Greg Staples",280,0.628
"16","Matt Stewart",267,0.664
"17","Svetlin Velinov",267,0.663
"18","Ben Thompson",267,0.649
"19","Andreas Rocha",263,0.607
"20","Jean-Sébastien Rossbach",240,0.626
"21","Lie Setiawan",228,0.637
"22","Raoul Vitale",222,0.647
"23","Franz Vohwinkel",221,0.656
"24","Alex Horley-Orlandelli",215,0.649
"25","Anson Maddocks",214,0.637
"26","Anastasia Ovchinnikova",209,0.646
"27","Justine Cruz",209,0.636
"28","Terese Nielsen",204,0.637
"29","Vance Kovacs",202,0.648
"30","Greg Hildebrandt",191,0.641
"31","Joseph Meehan",184,0.64
"32","Dan Scott",183,0.614
"33","Evyn Fong",182,0.635
"34","Thomas M. Baxa",175,0.643
"35","Ilse Gort",172,0.654
"36","Jonas De Ro",170,0.667
"37","Zezhou Chen",169,0.615
"38","Dan Frazier",160,0.675
"39","Daarken",155,0.65
"40","YW Tang",147,0.637
"41","Sandra Everingham",144,0.645
"42","Eytan Zana",143,0.66
"43","Yeong-Hao Han",143,0.632
"44","Steve Argyle",143,0.618
"45","Warren Mahy",139,0.621
"46","Julian Kok Joon Wen",136,0.611
"47","Ron Spencer",134,0.646
"48","Vincent Proce",133,0.62
"49","Ron Spears",131,0.655
"50","Allen Williams",129,0.638
"51","John Severin Brassell",127,0.661
"52","Martina Fackova",123,0.626
"53","Rebecca Guay",121,0.654
"54","Dave Allsop",121,0.64
"55","Goran Josic",116,0.635
"56","Vincent Christiaens",114,0.653
"57","Mike Ploog",111,0.664
"58","Howard Lyon",110,0.66
"59","Pete Venters",110,0.63
"60","Filip Burburan",108,0.647
"61","Eric Deschamps",103,0.628
"62","Jesper Ejsing",102,0.659
"63","Efflam Mercier",102,0.634
"64","David Rapoza",100,0.653
"65","Robin Olausson",100,0.647
"66","Johannes Voss",99,0.657
"67","Bradley Williams",99,0.653
"68","Aurore Folny",96,0.645
"69","Eric Peterson",93,0.667
"70","Paolo Parente",93,0.643
"71","Massimilano Frezzato",92,0.638
"72","Daren Bader",90,0.633
"73","Muhammad Firdaus",89,0.653
"74","Chris Rallis",88,0.628
"75","Volkan Baǵa",87,0.657
"76","Kamila Szutenberg",85,0.654
"77","Mark Tedin",84,0.651
"78","Kev Walker",83,0.653
"79","Dave Greco",82,0.642
"80","Caroline Gariba",81,0.659
"81","Emmanuel Shiu",81,0.594
"82","Magali Villeneuve",78,0.67
"83","Eric Fortune",77,0.667
"84","Dave Kendall",76,0.641
"85","Colin Boyer",73,0.613
"86","Leanna Crossan",67,0.657
"87","Kieran Yanner",67,0.638
"88","Bartlomiej Gawel",67,0.623
"89","Trevor Claxton",67,0.606
"90","Chris Rahn",66,0.611
"91","Anna Christenson",64,0.61
"92","Slawomir Maniak",63,0.622
"93","Zoltan Boros",60,0.64
"94","Randy Gallegos",57,0.667
"95","James Wong",55,0.644
"96","Darrell Riche",55,0.61
"97","Bryan Talbot",53,0.673
"98","Tia Masic",53,0.615
"99","Raymond Swanland",52,0.647
"100","Scott Murphy",52,0.67
"101","Mike Raabe",50,0.63
"102","Aaron Miller",50,0.661
"103","Maria Poliakova",48,0.674
"104","Craig J Spearing",47,0.663
"105","Michael Danza",42,0.628
"106","Fred Hooper",42,0.619
"107","Christopher Moeller",42,0.611
"108","David Martin",41,0.647
"109","Piotr Dura",40,0.672
"110","Gabor Szikszai",34,0.713
"111","Lawrence Snelly",34,0.706
"112","James Paick",33,0.667
"113","Tom Wänerstrand",32,0.609
"114","Igor Kieryluk",31,0.644
"115","David Gaillet",31,0.664
