"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity Control,Moggwart - Cycle Storm,Moggwart,Affinity Control,Affinity Control
"Tiers 1.5",Orzhov Ephemerate - Kuldotha Prowess - Terror - Bogles - Gates,Flicker Tron - Walls Combo - Orzhov Ephemerate,Orzhov Ephemerate - Affinity Control - Terror - Flicker Tron - Bogles - Kuldotha Prowess - Cycle Storm,Orzhov Ephemerate - Moggwart - Terror - Kuldotha Prowess - Bogles - Flicker Tron,Orzhov Ephemerate - Moggwart - Terror - Kuldotha Prowess - Bogles - Flicker Tron
"Tiers 2",Flicker Tron - Caw Gate - Mono Blue Faeries,Terror - Bogles - Mono Blue Faeries - Affinity Control - Kuldotha Prowess - Caw Gate,Gates - Caw Gate - Mono Blue Faeries - Walls Combo,Gates - Cycle Storm - Caw Gate - Mono Blue Faeries - Walls Combo,Gates - Cycle Storm - Caw Gate - Mono Blue Faeries - Walls Combo
"Tiers 2.5",Moggwart - Izzet Faeries - Walls Combo - Cycle Storm,Gates - Izzet Faeries,Izzet Faeries,Izzet Faeries,Izzet Faeries
