"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1075,0.73
"2","Christopher Rush",1023,0.727
"3","Terese Nielsen",816,0.724
"4","Mark Tedin",613,0.717
"5","Anastasia Ovchinnikova",543,0.731
"6","Jesper Myrfors",471,0.721
"7","Una Fricker",449,0.734
"8","Kaja Foglio",406,0.728
"9","Jeff A. Menges",374,0.734
"10","Brian Snõddy",374,0.727
"11","John Stanko",365,0.73
"12","Paul Scott Canavan",335,0.723
"13","Philip Straub",323,0.713
"14","Shelly Wan",315,0.725
"15","Steven Belledin",294,0.731
"16","Matthew D. Wilson",293,0.728
"17","Lucas Graciano",292,0.723
"18","Simon Dominic",288,0.728
"19","April Lee",260,0.706
"20","Titus Lunter",243,0.733
"21","Anson Maddocks",242,0.721
"22","Randy Vargas",220,0.726
"23","John Avon",212,0.743
"24","Donato Giancola",209,0.733
"25","Martina Fackova",209,0.728
"26","Nicola Leonard",182,0.742
"27","Nils Hamm",180,0.729
"28","Aleksi Briclot",173,0.715
"29","Pete Venters",165,0.723
"30","Adam Rex",160,0.737
"31","Sandra Everingham",155,0.705
"32","David Rapoza",152,0.73
"33","Victor Adame Minguez",149,0.73
"34","Vincent Proce",147,0.733
"35","Chris Rallis",146,0.721
"36","Volkan Baǵa",144,0.705
"37","Dan Frazier",143,0.731
"38","Vance Kovacs",141,0.705
"39","Greg Hildebrandt",140,0.742
"40","Anthony S. Waters",136,0.728
"41","Jason Chan",133,0.72
"42","Erica Yang",130,0.723
"43","Mark Zug",128,0.723
"44","DiTerlizzi",126,0.752
"45","Kev Walker",123,0.739
"46","Scott M. Fischer",120,0.752
"47","Daniel Ljunggren",117,0.736
"48","Svetlin Velinov",114,0.712
"49","Ron Spears",114,0.714
"50","Rebecca Guay",114,0.724
"51","Magali Villeneuve",113,0.705
"52","rk post",112,0.727
"53","Sam Burley",111,0.717
"54","Richard Thomas",111,0.712
"55","Margaret Organ-Kean",109,0.733
"56","Colin MacNeil",109,0.697
"57","Igor Kieryluk",107,0.711
"58","Filip Burburan",107,0.693
"59","Greg Staples",105,0.731
"60","Gabor Szikszai",104,0.721
"61","Christopher Moeller",102,0.769
"62","Pat Morrissey",99,0.699
"63","Mark Poole",98,0.73
"64","Sidharth Chaturvedi",98,0.707
"65","D. Alexander Gregory",97,0.706
"66","Raymond Swanland",94,0.747
"67","Chippy",94,0.705
"68","Matt Stewart",91,0.711
"69","Harold McNeill",89,0.739
"70","Nicholas Gregory",87,0.729
"71","Carl Critchlow",79,0.717
