"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",152,72.2
"2","Brainstorm",143,72.3
"3","Ponder",139,72.2
"4","Misty Rainforest",137,72.5
"5","Wasteland",130,73.5
"6","Flooded Strand",121,72.8
"7","Scalding Tarn",111,71.3
"8","Volcanic Island",109,72.4
"9","Karakas",97,73.9
"10","Polluted Delta",95,72.6
"11","Swords to Plowshares",91,73.8
"12","Daze",87,72.8
"13","Expressive Iteration",81,72.5
"14","Prismatic Ending",79,72.8
"15","Tundra",78,72.2
"16","Murktide Regent",74,72.2
"17","Ragavan, Nimble Pilferer",72,72.8
"18","Lightning Bolt",70,72.5
"19","Lotus Petal",67,70.5
"20","Urza's Saga",61,73.1
"21","Force of Negation",57,71.6
"22","Dragon's Rage Channeler",53,72.8
"23","Wooded Foothills",52,74.6
"24","Snow-Covered Island",52,70.8
"25","Endurance",51,73.2
"26","Savannah",51,73.2
"27","Verdant Catacombs",48,70.3
"28","Bloodstained Mire",47,73.2
"29","Tropical Island",46,71.9
"30","Steam Vents",46,73.4
"31","Delver of Secrets",45,73.6
"32","Windswept Heath",45,73.3
"33","Gut Shot",44,73
"34","Bojuka Bog",43,73
"35","Forest",43,74
"36","Elvish Reclaimer",42,73
"37","Sylvan Library",40,73.4
"38","Snow-Covered Plains",40,72.7
"39","Green Sun's Zenith",39,73
"40","Lion's Eye Diamond",39,73.7
"41","Dark Ritual",38,70.6
"42","Prismatic Vista",36,71.1
"43","Retrofitter Foundry",35,73.1
"44","Life from the Loam",34,75.6
"45","Island",34,73.8
"46","Uro, Titan of Nature's Wrath",33,71.8
"47","Snow-Covered Forest",33,70.2
"48","Snapcaster Mage",32,71.4
"49","Taiga",32,72.8
"50","Teferi, Time Raveler",32,71.7
