"","CardNames","DeckCount","WinrateAverage"
"1","Ichorid",1,100
"2","Lotus Petal",1,100
"3","Ox of Agonas",1,100
"4","Stern Dismissal",1,100
"5","Mikokoro, Center of the Sea",1,100
"6","Grief",1,90
"7","Fourth Bridge Prowler",1,90
"8","Mangara of Corondor",1,90
"9","Peacekeeper",6,84.1
"10","Crop Rotation",4,83.3
"11","Bojuka Bog",2,83.3
"12","Council's Judgment",7,82.7
"13","Swamp",3,82.6
"14","Helm of Obedience",2,81.8
"15","Opposition Agent",2,81.8
"16","Sylvan Library",3,81.2
"17","Relic of Progenitus",2,81.2
"18","Ancient Grudge",7,80.6
"19","Firestorm",7,80.6
"20","Thalia, Guardian of Thraben",6,80.6
"21","The Tabernacle at Pendrell Vale",8,80.5
"22","Darkblast",1,80
"23","Urza's Saga",1,80
"24","Mindbreak Trap",20,79.7
"25","Yorion, Sky Nomad",15,79
"26","Pernicious Deed",1,77.8
"27","Serra's Emissary",4,77.3
"28","Dispatch",2,76.9
"29","Mystical Dispute",10,76.8
"30","Containment Priest",18,76.6
"31","Rest in Peace",9,76.5
"32","Ashen Rider",2,76.5
"33","Necroplasm",2,76.5
"34","Wall of Stolen Identity",2,76.5
"35","War Priest of Thune",2,76.5
"36","Collective Brutality",8,76.1
"37","Izzet Staticaster",32,75.7
"38","Sphere of Resistance",11,75.4
"39","Retrofitter Foundry",7,75
"40","Echoing Truth",4,75
"41","Knight of Autumn",3,75
"42","Malevolent Hermit",2,75
"43","Upheaval",2,75
"44","Wurmcoil Engine",1,75
"45","Sanctum Prelate",1,75
"46","Lightning Bolt",1,75
"47","Mesmeric Orb",1,75
"48","Aetherflux Reservoir",1,75
"49","Karn, Scion of Urza",1,75
"50","Acererak the Archlich",1,75
