"","CardNames","DeckCount","Winrate95Min"
"1","Mindbreak Trap",20,71.3
"2","Grafdigger's Cage",80,70
"3","Peacekeeper",6,69.9
"4","Council's Judgment",7,69.7
"5","Yorion, Sky Nomad",15,69.7
"6","Surgical Extraction",136,69.5
"7","Izzet Staticaster",32,69.3
"8","Force of Negation",114,69.1
"9","Pyroblast",106,68.7
"10","Leyline of the Void",51,68.5
"11","Endurance",71,68.4
"12","Meltdown",78,68.2
"13","Hydroblast",59,68
"14","Force of Vigor",49,67.9
"15","Submerge",46,67.8
"16","Pithing Needle",40,67.7
"17","Containment Priest",18,67.6
"18","Flusterstorm",64,67.6
"19","Carpet of Flowers",43,67
"20","Prismatic Ending",39,66.8
"21","Red Elemental Blast",58,66.5
"22","End the Festivities",44,66.2
"23","Karakas",32,65.6
"24","Torpor Orb",52,65.6
"25","The Tabernacle at Pendrell Vale",8,65.1
"26","Deafening Silence",16,64.7
"27","Faerie Macabre",23,64.7
"28","Rest in Peace",9,64.6
"29","Hullbreacher",17,64.5
"30","Ethersworn Canonist",15,64.3
"31","Ancient Grudge",7,64
"32","Firestorm",7,64
"33","Null Rod",19,63.9
"34","Collector Ouphe",25,63.9
"35","Mystical Dispute",10,63.6
"36","Blood Moon",15,63.3
"37","Sphere of Resistance",11,63.1
"38","Wear // Tear",15,63
"39","Plague Engineer",18,62.8
"40","Crop Rotation",4,62.6
"41","Soul-Guide Lantern",13,62.6
"42","Thalia, Guardian of Thraben",6,62.5
"43","Tormod's Crypt",11,62.4
"44","Chain of Vapor",14,62.2
"45","Path to Exile",11,62.1
"46","Thoughtseize",18,62.1
"47","Coffin Purge",12,61.8
"48","Massacre",19,61.8
"49","Engineered Explosives",13,61.4
"50","Swamp",3,61.2
