"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",181,68.5
"2","Surgical Extraction",168,66.4
"3","Force of Negation",167,67.6
"4","Hydroblast",140,68
"5","Meltdown",116,68.2
"6","Faerie Macabre",105,68.8
"7","Leyline of the Void",104,69.5
"8","Red Elemental Blast",97,67.5
"9","Containment Priest",87,68.7
"10","Swords to Plowshares",82,68.2
"11","Loran of the Third Path",76,69.4
"12","Mindbreak Trap",74,69.7
"13","Counterbalance",72,68.8
"14","Unchained Berserker",66,68.5
"15","Endurance",60,68
"16","Fury",57,71.5
"17","Force of Vigor",53,67.3
"18","Brotherhood's End",53,66.6
"19","Submerge",50,66.8
"20","Empty-Shrine Kannushi",49,71.4
"21","Collector Ouphe",49,67.6
"22","Grafdigger's Cage",47,67.3
"23","Abrade",47,69.3
"24","Dismember",45,69.1
"25","Walking Ballista",44,73.1
"26","Chalice of the Void",43,72.1
"27","Aven Mindcensor",41,67.7
"28","Snuff Out",40,70.1
"29","Magus of the Moon",38,69
"30","Flusterstorm",38,65.9
"31","Archon of Absolution",37,71
"32","Blue Elemental Blast",35,66.5
"33","Torpor Orb",35,68.8
"34","Deafening Silence",34,67.7
"35","Carpet of Flowers",34,68.2
"36","Thoughtseize",33,66
"37","Pithing Needle",33,71
"38","Touch the Spirit Realm",30,67.7
"39","Unlicensed Hearse",28,65.7
"40","Plague Engineer",28,68.3
"41","Soul-Guide Lantern",26,67.6
"42","Brazen Borrower",26,63.5
"43","Price of Progress",25,67.6
"44","Rest in Peace",25,67.1
"45","Subtlety",24,68.3
"46","Null Rod",24,69.1
"47","Blood Moon",22,67.4
"48","Serenity",21,67.6
"49","Ephemerate",21,73.4
"50","Sheoldred, the Apocalypse",20,66.4
