"","CardNames","DeckCount","WinrateAverage"
"1","Jace, the Mind Sculptor",1,100
"2","Cast Down",1,100
"3","Cursed Totem",1,100
"4","Anointed Peacekeeper",1,87.5
"5","White Plume Adventurer",2,80
"6","The Tabernacle at Pendrell Vale",3,78.3
"7","Boseiju, Who Endures",4,78.1
"8","Mycosynth Lattice",4,77.8
"9","Liquimetal Coating",4,77.8
"10","Vault of Whispers",4,77.8
"11","Linvala, Keeper of Silence",1,77.8
"12","Cavern of Souls",1,77.8
"13","Cunning Sparkmage",1,77.8
"14","Helm of Obedience",5,76
"15","March of Otherworldly Light",16,75.9
"16","The Stone Brain",3,75
"17","Back to Basics",3,75
"18","Bojuka Bog",2,75
"19","Unholy Heat",2,75
"20","Apex Altisaur",1,75
"21","Sulfur Elemental",1,75
"22","Lion Sash",1,75
"23","Sphere of Resistance",1,75
"24","Rotting Regisaur",1,75
"25","Tropical Island",1,75
"26","Vanishing Verse",1,75
"27","Ingenious Smith",1,75
"28","Spirit of the Labyrinth",1,75
"29","Murktide Regent",1,75
"30","Radiant Solar",1,75
"31","Wicked Wolf",1,75
"32","Mire in Misery",1,75
"33","Brittle Effigy",1,75
"34","Doomsday",1,75
"35","Reckless Impulse",1,75
"36","Hymn to Tourach",1,75
"37","Outland Liberator",8,74.2
"38","Lingering Souls",3,73.9
"39","Ruination",3,73.7
"40","Thorn of Amethyst",16,73.6
"41","Ephemerate",21,73.4
"42","Hall of Gemstone",6,73.3
"43","Serra's Emissary",2,73.3
"44","Pernicious Deed",2,73.3
"45","Fracture",2,73.3
"46","Walking Ballista",44,73.1
"47","Life from the Loam",6,73
"48","Court of Cunning",9,72.7
"49","Sprite Dragon",2,72.7
"50","Aether Spellbomb",4,72.4
