"","CardNames","DeckCount","Winrate95Min"
"1","Walking Ballista",44,67.4
"2","Fury",57,66.7
"3","Chalice of the Void",43,66
"4","Empty-Shrine Kannushi",49,66
"5","Leyline of the Void",104,65.9
"6","Pyroblast",181,65.8
"7","Mindbreak Trap",74,65.5
"8","March of Otherworldly Light",16,65.3
"9","Loran of the Third Path",76,65.1
"10","Faerie Macabre",105,65.1
"11","Ephemerate",21,64.9
"12","Archon of Absolution",37,64.8
"13","Meltdown",116,64.8
"14","Hydroblast",140,64.8
"15","Force of Negation",167,64.8
"16","Counterbalance",72,64.5
"17","Containment Priest",87,64.5
"18","Thorn of Amethyst",16,64.4
"19","Pithing Needle",33,64.4
"20","Snuff Out",40,64.2
"21","Swords to Plowshares",82,64
"22","Unchained Berserker",66,63.9
"23","Abrade",47,63.8
"24","Red Elemental Blast",97,63.8
"25","Surgical Extraction",168,63.5
"26","Dismember",45,63.3
"27","Endurance",60,63.3
"28","Magus of the Moon",38,63
"29","Collector Ouphe",49,62.3
"30","Torpor Orb",35,62.2
"31","Force of Vigor",53,62.1
"32","Carpet of Flowers",34,61.9
"33","Archon of Emeria",18,61.8
"34","Dauthi Voidwalker",16,61.8
"35","Grafdigger's Cage",47,61.7
"36","Aven Mindcensor",41,61.6
"37","Outland Liberator",8,61.5
"38","Submerge",50,61.5
"39","Show and Tell",12,61.4
"40","Brotherhood's End",53,61.4
"41","Deafening Silence",34,61.3
"42","End the Festivities",19,61.1
"43","Null Rod",24,61
"44","Touch the Spirit Realm",30,60.7
"45","Plague Engineer",28,60.6
"46","Ethersworn Canonist",13,60.5
"47","Soul-Guide Lantern",26,60.3
"48","Price of Progress",25,60.1
"49","Blue Elemental Blast",35,60.1
"50","Boseiju, Who Endures",4,60
