"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",217,67.7
"2","Lotus Petal",216,69
"3","Brainstorm",202,67.9
"4","Ponder",196,67.8
"5","Ancient Tomb",183,69.4
"6","Karakas",183,69.5
"7","Misty Rainforest",183,67.9
"8","Polluted Delta",178,68.5
"9","Wasteland",175,68.7
"10","Scalding Tarn",174,67.5
"11","Flooded Strand",173,68
"12","Volcanic Island",167,68
"13","City of Traitors",163,70.1
"14","Island",162,67.6
"15","Plains",156,68.7
"16","Daze",147,68.3
"17","Swords to Plowshares",140,68.9
"18","Cavern of Souls",137,69.6
"19","Lightning Bolt",137,69
"20","White Plume Adventurer",128,69.9
"21","Mishra's Bauble",127,67.4
"22","Chrome Mox",126,69.2
"23","Seasoned Dungeoneer",125,69.9
"24","Mystic Sanctuary",124,67.9
"25","Solitude",123,70.7
"26","Expressive Iteration",123,68.2
"27","Eiganjo, Seat of the Empire",121,70
"28","Murktide Regent",121,68.6
"29","Brazen Borrower",117,68.4
"30","Pyroblast",116,69.4
"31","Delver of Secrets",105,68.5
"32","Dragon's Rage Channeler",103,67.8
"33","Unholy Heat",93,67.4
"34","Palace Jailer",92,70.1
"35","Emeria's Call",92,70.4
"36","Touch the Spirit Realm",91,69
"37","Steam Vents",90,67.8
"38","Thalia, Guardian of Thraben",81,69.5
"39","Elite Spellbinder",77,69.2
"40","Chalice of the Void",76,67.8
"41","Underground Sea",64,68.5
"42","Tundra",63,67.7
"43","Thoughtseize",60,67.5
"44","Urza's Saga",60,69.2
"45","Archon of Emeria",58,69.3
"46","Anointed Peacekeeper",57,71.2
"47","Prismatic Ending",56,66.3
"48","Mountain",52,67.8
"49","Verdant Catacombs",51,69.2
"50","Dark Ritual",51,68.1
