"","CardNames","DeckCount","WinrateAverage"
"1","Sword of Fire and Ice",1,100
"2","Gurmag Angler",3,82.6
"3","Mana Tithe",3,81
"4","Ingenious Smith",3,81
"5","Liquimetal Coating",3,80
"6","Crash",1,80
"7","Brain Freeze",1,77.8
"8","Blight Herder",1,77.8
"9","Virtue's Ruin",1,77.8
"10","Outland Liberator",1,77.8
"11","Hidetsugu Consumes All",1,77.8
"12","Steely Resolve",6,76.9
"13","Mystic Sanctuary",2,76.9
"14","Council's Judgment",6,76.2
"15","Gaea's Blessing",9,75.9
"16","Kappa Cannoneer",4,75.9
"17","Nemesis Trap",2,75
"18","Echoing Truth",2,75
"19","Knight of Autumn",2,75
"20","Cut // Ribbons",1,75
"21","Anointed Peacekeeper",1,75
"22","Underground Sea",1,75
"23","Rending Volley",1,75
"24","Wasteland",1,75
"25","Teferi, Time Raveler",1,75
"26","Thrun, Breaker of Silence",1,75
"27","Choke",1,75
"28","Dread of Night",1,75
"29","Engineered Plague",1,75
"30","Humility",1,75
"31","The Mightstone and Weakstone",1,75
"32","Ichormoon Gauntlet",1,75
"33","Mirran Safehouse",1,75
"34","Damping Sphere",1,75
"35","Aether Spellbomb",1,75
"36","Feed the Swarm",1,75
"37","Mountain",1,75
"38","Pyrokinesis",6,74.4
"39","Shriekmaw",3,73.9
"40","Gemstone Caverns",23,73.8
"41","Lion's Eye Diamond",3,73.7
"42","Haywire Mite",17,73.6
"43","Toxic Deluge",3,73.3
"44","Helm of Obedience",5,73.1
"45","Stromgald Crusader",2,72.7
"46","Swamp",2,72.7
"47","Aven Mindcensor",24,72.6
"48","Silence",10,72.2
"49","Sanctifier en-Vec",21,71.9
"50","Ethersworn Canonist",16,71.8
