"","CardNames","DeckCount","Winrate95Min"
"1","Sword of Fire and Ice",1,66.4
"2","Haywire Mite",17,65.5
"3","Gaea's Blessing",9,65.3
"4","Gemstone Caverns",23,65.2
"5","Aven Mindcensor",24,64.3
"6","Walking Ballista",42,64.3
"7","Chalice of the Void",31,64.1
"8","Faerie Macabre",67,64.1
"9","Force of Negation",139,64.1
"10","Pyroblast",124,63.9
"11","Flusterstorm",51,63.5
"12","Leyline of the Void",64,63.4
"13","Dismember",22,63.1
"14","Containment Priest",59,62.9
"15","Sanctifier en-Vec",21,62.7
"16","Ethersworn Canonist",16,62.7
"17","Brazen Borrower",18,62.7
"18","Plague Engineer",24,62.7
"19","Surgical Extraction",152,62.7
"20","Show and Tell",21,62.4
"21","Loran of the Third Path",46,62.2
"22","Red Elemental Blast",62,62.2
"23","Meltdown",93,61.8
"24","Hydroblast",84,61.7
"25","Counterbalance",66,61.6
"26","Blood Moon",15,61.4
"27","Serenity",31,61.4
"28","Grafdigger's Cage",43,61.4
"29","Gurmag Angler",3,61.2
"30","Soul-Guide Lantern",22,61
"31","Council's Judgment",6,60.5
"32","Unchained Berserker",31,60.5
"33","Silence",10,60.4
"34","Wear // Tear",28,60.2
"35","Snuff Out",37,60.2
"36","Blue Elemental Blast",34,60.1
"37","Swords to Plowshares",39,59.9
"38","Empty-Shrine Kannushi",20,59.7
"39","Pithing Needle",19,59.7
"40","Subtlety",10,59.3
"41","Price of Progress",17,59.3
"42","Trinisphere",18,59.2
"43","Iona, Shield of Emeria",17,59.1
"44","Prismatic Ending",19,58.9
"45","Slaughter Pact",10,58.6
"46","Sheoldred, the Apocalypse",15,58.4
"47","Mana Tithe",3,58.1
"48","Ingenious Smith",3,58.1
"49","Fury",37,58.1
"50","Pyrokinesis",6,57.9
