"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",152,65.8
"2","Force of Negation",139,67.2
"3","Pyroblast",124,67.3
"4","Meltdown",93,65.8
"5","Hydroblast",84,65.9
"6","Faerie Macabre",67,68.8
"7","Counterbalance",66,66.4
"8","Leyline of the Void",64,68
"9","Red Elemental Blast",62,67.1
"10","Containment Priest",59,68
"11","Flusterstorm",51,68.7
"12","Loran of the Third Path",46,68
"13","Grafdigger's Cage",43,67.1
"14","Walking Ballista",42,70.3
"15","Swords to Plowshares",39,66
"16","Fury",37,64.8
"17","Snuff Out",37,66.5
"18","Blue Elemental Blast",34,66.5
"19","Carpet of Flowers",33,62.5
"20","Chalice of the Void",31,71.4
"21","Unchained Berserker",31,67.5
"22","Serenity",31,68.3
"23","Wear // Tear",28,67.6
"24","Abrade",26,64.3
"25","End the Festivities",26,62.3
"26","Plague Engineer",24,70.4
"27","Aven Mindcensor",24,72.6
"28","Magus of the Moon",24,64.4
"29","Gemstone Caverns",23,73.8
"30","Force of Vigor",23,65.2
"31","Dismember",22,70.5
"32","Soul-Guide Lantern",22,68.7
"33","Dauthi Voidwalker",22,64
"34","Show and Tell",21,70.6
"35","Sanctifier en-Vec",21,71.9
"36","Brotherhood's End",20,64.7
"37","Empty-Shrine Kannushi",20,68.5
"38","Thoughtseize",19,65
"39","Prismatic Ending",19,67.7
"40","Pithing Needle",19,68.5
"41","Mindbreak Trap",19,65.3
"42","Defense Grid",18,66.7
"43","Brazen Borrower",18,71.5
"44","Trinisphere",18,68.8
"45","Haywire Mite",17,73.6
"46","Iona, Shield of Emeria",17,68.4
"47","Price of Progress",17,68.8
"48","Ethersworn Canonist",16,71.8
"49","Torpor Orb",15,64.5
"50","Sheoldred, the Apocalypse",15,68.8
