"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",2741,73.5
"2","Scalding Tarn",2483,73.4
"3","Lightning Bolt",2320,73.3
"4","Misty Rainforest",2309,73.6
"5","Flooded Strand",1909,73.2
"6","Ragavan, Nimble Pilferer",1740,73.5
"7","Otawara, Soaring City",1590,73.4
"8","Expressive Iteration",1585,74
"9","Wooded Foothills",1580,73.2
"10","Island",1569,73
"11","Boseiju, Who Endures",1552,73.5
"12","Unholy Heat",1524,73.8
"13","Mishra's Bauble",1480,73.6
"14","Forest",1457,73
"15","Stomping Ground",1413,73.2
"16","Mountain",1388,72.6
"17","Polluted Delta",1340,73.3
"18","Hallowed Fountain",1328,73
"19","Urza's Saga",1301,72.7
"20","Breeding Pool",1300,73.6
"21","Counterspell",1236,73.5
"22","Sacred Foundry",1190,73
"23","Spell Pierce",1189,73.6
"24","Spirebluff Canal",1156,73.7
"25","Bloodstained Mire",1132,72.9
"26","Windswept Heath",1107,73.2
"27","Fury",1094,73.4
"28","Teferi, Time Raveler",1083,72.9
"29","Arid Mesa",1071,72.6
"30","Dragon's Rage Channeler",1028,73.5
"31","Fiery Islet",1009,73.3
"32","Snow-Covered Island",996,73.9
"33","Plains",977,72.3
"34","Wrenn and Six",963,73.3
"35","Blood Crypt",954,73
"36","Swamp",906,73.2
"37","Shadowspear",895,72.5
"38","Springleaf Drum",871,72.6
"39","Prismatic Ending",870,73.3
"40","Raugrin Triome",858,72.9
"41","Ketria Triome",856,73.5
"42","Archmage's Charm",806,73.2
"43","Solitude",791,73.4
"44","Consider",771,73.7
"45","Temple Garden",766,73.1
"46","Murktide Regent",746,73.8
"47","Endurance",744,73.9
"48","Thoughtseize",735,73.2
"49","Esper Sentinel",725,72.6
"50","Snow-Covered Plains",708,73.6
