"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",1981,73.4
"2","Mystical Dispute",1794,73.4
"3","Force of Vigor",1589,73.5
"4","Endurance",1322,73.6
"5","Flusterstorm",1300,73.4
"6","Dress Down",1264,73.7
"7","Relic of Progenitus",1196,73.3
"8","Veil of Summer",1145,73
"9","Pithing Needle",1102,72.4
"10","Subtlety",932,73.4
"11","Chalice of the Void",928,73.2
"12","Magus of the Moon",868,73.9
"13","Spell Pierce",855,73.5
"14","Unlicensed Hearse",854,73.6
"15","Blood Moon",781,73.5
"16","Boseiju, Who Endures",752,73.5
"17","Sanctifier en-Vec",704,72.5
"18","Fury",657,73.4
"19","Alpine Moon",647,73
"20","Path to Exile",643,72.9
"21","Yorion, Sky Nomad",535,74.1
"22","Tourach, Dread Cantor",528,73.2
"23","Jace, the Mind Sculptor",515,74.2
"24","Soul-Guide Lantern",514,71.9
"25","Thoughtseize",489,72.6
"26","Lurrus of the Dream-Den",473,73
"27","Tormod's Crypt",471,72.6
"28","March of Otherworldly Light",437,73.4
"29","Emrakul, the Promised End",408,73.4
"30","Leyline of Sanctity",408,72.6
"31","Foundation Breaker",382,73.4
"32","Kolaghan's Command",380,73.8
"33","Lavinia, Azorius Renegade",368,72.6
"34","Necromentia",365,73.2
"35","Teferi, Time Raveler",355,72.3
"36","Nihil Spellbomb",340,73.5
"37","Prismatic Ending",338,71.2
"38","Nature's Claim",338,72
"39","Leyline of the Void",338,72.1
"40","Wear // Tear",335,72.7
"41","Aether Gust",318,72.7
"42","Terminate",310,73.5
"43","Dovin's Veto",306,72.4
"44","Rest in Peace",303,70.9
"45","Force of Negation",301,72.4
"46","Dismember",284,73.2
"47","Ensnaring Bridge",274,71.1
"48","Torpor Orb",271,71.5
"49","Meddling Mage",271,73.1
"50","Outland Liberator",265,73.1
