"","CardNames","DeckCount","WinrateAverage"
"1","Needle Spires",2,100
"2","Venser, Shaper Savant",1,100
"3","Young Pyromancer",1,100
"4","Bitterblossom",1,100
"5","Slitherwisp",1,100
"6","Seaside Citadel",1,100
"7","Fiery Cannonade",1,100
"8","Reckless Bushwhacker",1,100
"9","Hidden Herbalists",1,100
"10","Ghor-Clan Rampager",1,100
"11","Vexing Devil",1,100
"12","Pelt Collector",1,100
"13","Priest of Forgotten Gods",1,100
"14","Reason // Believe",1,100
"15","Oracle of Mul Daya",1,100
"16","Jace's Phantasm",1,100
"17","Defabricate",1,100
"18","Callous Bloodmage",1,90
"19","Blood Fountain",2,87.5
"20","Mnemonic Sphere",2,87.5
"21","Sakura-Tribe Scout",2,87.5
"22","Trapmaker's Snare",4,84.6
"23","Unburial Rites",8,84.4
"24","Blade of the Oni",2,84.2
"25","Master of Waves",6,83.3
"26","Mantis Rider",6,83.3
"27","Kraul Harpooner",3,83.3
"28","Swarmyard",3,83.3
"29","Blex, Vexing Pest",3,83.3
"30","Brain Maggot",3,83.3
"31","Craterhoof Behemoth",2,83.3
"32","Bedlam Reveler",2,83.3
"33","Scrapwork Mutt",2,83.3
"34","Sarinth Steelseeker",2,83.3
"35","Mazemind Tome",4,82.6
"36","Burning-Tree Emissary",2,81.8
"37","Meria, Scholar of Antiquity",2,81.8
"38","Battlefield Forge",1,81.8
"39","Voldaren Epicure",1,81.8
"40","Oblivion Ring",6,81.5
"41","Feasting Troll King",6,81.2
"42","Selfless Glyphweaver",4,81.2
"43","Banishing Light",7,80.6
"44","Squee, Dubious Monarch",6,80.6
"45","Arcane Proxy",4,80.6
"46","Spellstutter Sprite",7,80.5
"47","Unmarked Grave",13,80.3
"48","Goblin Cratermaker",8,80
"49","Shrapnel Blast",13,79.7
"50","Goblin Trashmaster",9,79.7
