"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Burn - Izzet Prowess - Izzet Murktide - Amulet Titan - WURG Control - Green Tron - Heliod Combo - Temur Footfalls - Azorius Control - BTL Scapeshift - Jund Saga,Reanimator - Mono White Taxes - Dimir Control - Gruul Midrange - Elementals - Hardened Scales - Glimpse Combo,WURG Control - Hammer Time - Izzet Prowess - Burn - Eldrazi Tron - Amulet Titan - Elementals - Green Tron - Mono White Taxes - WURG Blink - Jund Saga - Gruul Midrange - Izzet Murktide - Temur Footfalls - BTL Scapeshift - Mill - Reanimator,Hammer Time - Burn - Izzet Prowess - WURG Control - Amulet Titan - Izzet Murktide - Green Tron - Temur Footfalls - Heliod Combo - Azorius Control - Jund Saga - BTL Scapeshift - Eldrazi Tron - WURG Blink,Hammer Time - Burn - Izzet Prowess - WURG Control - Amulet Titan - Izzet Murktide - Green Tron - Temur Footfalls - Heliod Combo - Azorius Control - Jund Saga - BTL Scapeshift - Eldrazi Tron - WURG Blink
"Tiers 1.5",WURG Blink - Eldrazi Tron - Shadow Prowess - Mill - Grixis Shadow - Esper Control - Elementals - Blue Living End - Jund Midrange - Gruul Midrange - Dredge - 5 Color Turbo Tibalt - Creativity Combo - Jund Shadow - Yawgmoth - Grixis Monkey - Niv To Light - Rakdos Midrange - Mono White Taxes - Obosh Aggro,Asmo Food - Dredge - Eldrazi Tron - WURG Control - Humans - WURG Footfalls - UBRG Shadow - WURG Blink - Affinity - Jund Saga - 5 Color Turbo Tibalt - Mill - Thopter Urza - BTL Scapeshift - Blue Living End - Izzet Prowess - Green Tron - Boros Prowess - Gifts Storm - Slivers - Taking Turns - Izzet Control - Temur Footfalls - Hammer Time - Burn - Amulet Titan - Esper Control - Yawgmoth,Heliod Combo - Dredge - Esper Control - Blue Living End - 5 Color Turbo Tibalt - Shadow Prowess - Azorius Control - Jund Midrange - Yawgmoth - Humans - WURG Footfalls - Niv To Light - Creativity Combo - Grixis Shadow - Obosh Aggro - Grixis Monkey,Mill - Elementals - Shadow Prowess - Gruul Midrange - Esper Control - Dredge - Blue Living End - Mono White Taxes - Jund Midrange - 5 Color Turbo Tibalt - Grixis Shadow - Yawgmoth - Reanimator - Creativity Combo - Niv To Light - Grixis Monkey,Mill - Elementals - Shadow Prowess - Gruul Midrange - Esper Control - Dredge - Blue Living End - Mono White Taxes - Jund Midrange - 5 Color Turbo Tibalt - Grixis Shadow - Yawgmoth - Reanimator - Creativity Combo - Niv To Light - Grixis Monkey
"Tiers 2",Jeskai Control - Stoneblade - Mardu Midrange - Grinding Breach - Reanimator - Humans - WURG Footfalls - Reclamation - Thopter Urza - Boros Prowess - Oops All Spells - Asmo Urza - Golgari Midrange - Belcher - UBRG Shadow - Affinity - Hardened Scales - Glimpse Combo - Spirits - Asmo Food - Ad Nauseam,Belcher - Spirits - Izzet Murktide - Mardu Midrange - Grinding Breach - Omnath Saheeli - Bogles - Devoted Combo - Izzet Breach - Merfolk - Jund Midrange - Heliod Combo - Ad Nauseam - Shadow Prowess - Obosh Aggro - Niv To Light - Oops All Spells - Asmo Urza - Creativity Combo - Reclamation - Jeskai Control - Grixis Monkey - Stoneblade,Thopter Urza - Mardu Midrange - Grinding Breach - Rakdos Midrange - UBRG Shadow - Jeskai Control - Boros Prowess - Hardened Scales - Glimpse Combo - Jund Shadow - Affinity - Stoneblade - Asmo Food - Reclamation - Dimir Control - Belcher - Oops All Spells - Asmo Urza - Spirits - Ad Nauseam,Obosh Aggro - Rakdos Midrange - Jund Shadow - Humans - WURG Footfalls - Jeskai Control - Mardu Midrange - Grinding Breach - Thopter Urza - Stoneblade - Boros Prowess - UBRG Shadow - Reclamation - Hardened Scales - Glimpse Combo - Affinity - Asmo Food - Belcher - Oops All Spells - Asmo Urza - Dimir Control - Spirits - Ad Nauseam - Golgari Midrange,Obosh Aggro - Rakdos Midrange - Jund Shadow - Humans - WURG Footfalls - Jeskai Control - Mardu Midrange - Grinding Breach - Thopter Urza - Stoneblade - Boros Prowess - UBRG Shadow - Reclamation - Hardened Scales - Glimpse Combo - Affinity - Asmo Food - Belcher - Oops All Spells - Asmo Urza - Dimir Control - Spirits - Ad Nauseam - Golgari Midrange
"Tiers 2.5",Infect - Izzet Kiki Jiki - Omnath Saheeli - Bogles - Devoted Combo - Izzet Breach - Merfolk - Grixis Control - Dimir Control - Gifts Storm - Slivers - Taking Turns - Izzet Control - Sultai Control,Azorius Control - Rakdos Midrange - Grixis Shadow - Golgari Midrange - Grixis Control - Sultai Control - Jund Shadow - Infect - Izzet Kiki Jiki,Omnath Saheeli - Bogles - Devoted Combo - Izzet Breach - Merfolk - Golgari Midrange - Gifts Storm - Slivers - Taking Turns - Izzet Control - Grixis Control - Sultai Control - Infect - Izzet Kiki Jiki,Omnath Saheeli - Bogles - Devoted Combo - Izzet Breach - Merfolk - Gifts Storm - Slivers - Taking Turns - Izzet Control - Grixis Control - Infect - Izzet Kiki Jiki - Sultai Control,Omnath Saheeli - Bogles - Devoted Combo - Izzet Breach - Merfolk - Gifts Storm - Slivers - Taking Turns - Izzet Control - Grixis Control - Infect - Izzet Kiki Jiki - Sultai Control
