"","CardNames","DeckCount","WinrateAverage"
"1","Unmoored Ego",1,85.7
"2","Scattered Groves",4,84
"3","Kiora, Behemoth Beckoner",2,80
"4","Vivien, Monsters' Advocate",2,80
"5","Elder Gargaroth",2,80
"6","Storm the Festival",2,80
"7","Bonders' Enclave",2,80
"8","Snow-Covered Forest",2,80
"9","Implement of Combustion",3,78.3
"10","Hullbreaker Horror",2,77.8
"11","Silence",2,77.8
"12","Divide by Zero",1,77.8
"13","Nissa, Who Shakes the World",3,77.3
"14","Cavalier of Thorns",3,76.2
"15","Dreadhorde Arcanist",12,75.9
"16","Tenth District Legionnaire",12,75.9
"17","Ancestral Anger",12,75.9
"18","Gird for Battle",12,75.9
"19","Defiant Strike",12,75.9
"20","Gods Willing",12,75.9
"21","Reckless Rage",12,75.9
"22","Titan's Strength",12,75.9
"23","Kitesail Freebooter",2,75
"24","Mardu Woe-Reaper",2,75
"25","Dire Tactics",2,75
"26","Tovolar, Dire Overlord",2,75
"27","Bishop of Wings",1,75
"28","Lunarch Veteran",1,75
"29","Resplendent Angel",1,75
"30","Righteous Valkyrie",1,75
"31","Skyclave Cleric",1,75
"32","Speaker of the Heavens",1,75
"33","Youthful Valkyrie",1,75
"34","Overgrown Farmland",1,75
"35","Dragonmaster Outcast",1,75
"36","Seal Away",1,75
"37","Intrepid Adversary",1,75
"38","Searing Blood",1,75
"39","Skullcrack",1,75
"40","Archon of Emeria",1,75
"41","Cathar Commando",1,75
"42","Containment Priest",1,75
"43","Dryad Militant",1,75
"44","Eldrazi Displacer",1,75
"45","Spirit of the Labyrinth",1,75
"46","Shefet Dunes",1,75
"47","Lion Sash",1,75
"48","Chandra, Dressed to Kill",1,75
"49","Spikefield Hazard",1,75
"50","Favored Hoplite",13,74.7
