"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Azorius Ensoul - Phoenix - Jund Sacrifice,Bant Lotus Field - Boros Heroic,Boros Heroic - Bant Lotus Field - Rakdos Midrange,Rakdos Midrange - Azorius Ensoul - Phoenix - Boros Heroic,Rakdos Midrange - Azorius Ensoul - Phoenix - Boros Heroic
"Tiers 1.5",Azorius Control - Orzhov Auras - Boros Heroic - Unknown - Simic Lotus Field,Dimir Control - Orzhov Vampires - Orzhov Auras - Simic Lotus Field - Azorius Ensoul - Phoenix - Rakdos Midrange - Devotion Walkers - Mono Black Aggro,Azorius Ensoul - Orzhov Auras - Phoenix - Jund Sacrifice - Simic Lotus Field,Jund Sacrifice - Orzhov Auras - Azorius Control - Simic Lotus Field - Bant Lotus Field,Jund Sacrifice - Orzhov Auras - Azorius Control - Simic Lotus Field - Bant Lotus Field
"Tiers 2",Ascendancy - Niv To Light - Mono Black Aggro - Naya Winota - Devotion Walkers - Esper Control - Orzhov Vampires,Jund Sacrifice - Niv To Light - Ascendancy - Esper Control - WURG Fires Of Invention - Unknown,Orzhov Vampires - Ascendancy - Azorius Control - Mono Black Aggro - Devotion Walkers - Niv To Light - Unknown - Dimir Control - Esper Control,Ascendancy - Unknown - Orzhov Vampires - Mono Black Aggro - Niv To Light - Devotion Walkers - Esper Control,Ascendancy - Unknown - Orzhov Vampires - Mono Black Aggro - Niv To Light - Devotion Walkers - Esper Control
"Tiers 2.5",Bant Lotus Field - WURG Fires Of Invention - Dimir Control,Azorius Control - Naya Winota,WURG Fires Of Invention - Naya Winota,Dimir Control - Naya Winota - WURG Fires Of Invention,Dimir Control - Naya Winota - WURG Fires Of Invention
