"","CardNames","DeckCount","Winrate95Min"
"1","Binding the Old Gods",161,69.5
"2","Korvold, Fae-Cursed King",137,68.9
"3","Bolas's Citadel",72,68.8
"4","Noxious Grasp",159,68.1
"5","Thoughtseize",587,67.8
"6","Fatal Push",683,67.8
"7","Collective Brutality",148,67.4
"8","Annul",45,67.2
"9","Negate",448,67
"10","Anger of the Gods",637,67
"11","Search for Azcanta",36,66.9
"12","Bonecrusher Giant",76,66.8
"13","Aphemia, the Cacophony",17,66.7
"14","Legion's End",484,66.5
"15","Lurrus of the Dream-Den",830,66.5
"16","Klothys, God of Destiny",200,66.4
"17","Mystical Dispute",1730,66.4
"18","Resolute Archangel",75,66.3
"19","Jegantha, the Wellspring",278,66.3
"20","Aether Gust",1169,66.3
"21","Young Pyromancer",62,66.2
"22","Aethersphere Harvester",175,66.2
"23","Abrade",291,66.2
"24","Damping Sphere",340,66.2
"25","Soul-Guide Lantern",652,66.2
"26","Self-Inflicted Wound",200,66.1
"27","Duress",437,66.1
"28","Magma Spray",503,66.1
"29","Pithing Needle",103,66
"30","Leyline of the Void",95,66
"31","Rakdos's Return",137,66
"32","Void Winnower",77,65.9
"33","Alpine Moon",152,65.9
"34","Light of Hope",237,65.9
"35","Apostle of Purifying Light",230,65.9
"36","Notion Thief",383,65.9
"37","Disdainful Stroke",347,65.8
"38","Rest in Peace",620,65.8
"39","Abrupt Decay",76,65.7
"40","Kalitas, Traitor of Ghet",342,65.7
"41","Searing Blood",339,65.7
"42","Grafdigger's Cage",600,65.7
"43","Reclamation Sage",192,65.6
"44","Roiling Vortex",396,65.6
"45","Claim the Firstborn",24,65.5
"46","Surrak Dragonclaw",90,65.5
"47","Kroxa, Titan of Death's Hunger",121,65.5
"48","Heartless Act",169,65.5
"49","Yorion, Sky Nomad",274,65.5
"50","Ral, Izzet Viceroy",131,65.4
