"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",1730,67.3
"2","Aether Gust",1169,67.4
"3","Lurrus of the Dream-Den",830,67.8
"4","Fatal Push",683,69.2
"5","Soul-Guide Lantern",652,67.6
"6","Anger of the Gods",637,68.4
"7","Rest in Peace",620,67.2
"8","Grafdigger's Cage",600,67.2
"9","Thoughtseize",587,69.3
"10","Magma Spray",503,67.7
"11","Go Blank",487,66.9
"12","Legion's End",484,68.1
"13","Negate",448,68.7
"14","Duress",437,67.8
"15","Narset, Parter of Veils",424,67.2
"16","Roiling Vortex",396,67.5
"17","Notion Thief",383,67.8
"18","Disdainful Stroke",347,67.8
"19","Dovin's Veto",345,67.3
"20","Kalitas, Traitor of Ghet",342,67.7
"21","Damping Sphere",340,68.2
"22","Searing Blood",339,67.7
"23","Chained to the Rocks",318,66.7
"24","Abrade",291,68.4
"25","Jegantha, the Wellspring",278,68.6
"26","Yorion, Sky Nomad",274,67.7
"27","Archon of Emeria",268,66.8
"28","Thought Distortion",252,66.8
"29","Rending Volley",244,65.3
"30","Light of Hope",237,68.3
"31","Knight of Autumn",232,67.2
"32","Jace, Wielder of Mysteries",231,67.8
"33","Apostle of Purifying Light",230,68.3
"34","Portable Hole",227,67.7
"35","Shadows' Verdict",219,66.5
"36","Feed the Swarm",216,67.3
"37","Fry",213,67.5
"38","Skyclave Apparition",213,67
"39","Scavenging Ooze",202,66.2
"40","Self-Inflicted Wound",200,68.6
"41","Klothys, God of Destiny",200,69
"42","Brazen Borrower",198,67.5
"43","Reclamation Sage",192,68.3
"44","Wilt",181,67
"45","Radiant Flames",176,66.3
"46","Aethersphere Harvester",175,69
"47","Despark",170,68.3
"48","Heartless Act",169,68.3
"49","Binding the Old Gods",161,72.4
"50","Noxious Grasp",159,71
