"CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"Cemetery Gatekeeper",20,8,33,49,67.3,52.5,80.1," 1 Boros Burn 
 7 Mono Red Burn 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-21#_against__th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-05#blj_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-05#makusong_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-06#medvedev_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-showcase-challenge-2021-12-13#joohyun_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-20#joohyun_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-04#bedell_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-08#matthewfoulkes_- 
","Tyler Jacobson","R",2,"Creature","VOW",0,0.2,2.5
"Cemetery Illuminator",10,5,22,34,64.7,46.5,80.3," 5 Bant Spirits 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-28#ivan_draw_go_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-05#ivan_draw_go_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-12#ivan_draw_go_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-19#ivan_draw_go_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-26#ivan_draw_go_th_place 
","Uriah Voth","U",3,"Creature","VOW",0,0.1,2
"Flame-Blessed Bolt",41,15,59,89,66.3,55.5,76," 8 Mono Red Burn 
 1 Omnath 
 5 Pyromancer 
 1 Rakdos Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-14#joker_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-14#dreamsofashiok_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-showcase-challenge-2021-11-15#deleon_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-05#blj_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-05#makusong_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-06#medvedev_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-06#ssnelson_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-showcase-challenge-2021-12-13#joohyun_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-20#joohyun_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-20#laa_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-14#makusong_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-04#bedell_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-08#matthewfoulkes_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-08#_shatun__- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-10#_shatun__- 
","Andreas Zafiratos","R",1,"Instant","VOW",0.1,0.4,2.7
"Headless Rider",1,1,4,6,66.7,22.3,95.7," 1 Mono Black Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-29#claudioh_th_place 
","E. M. Gist","B",3,"Creature","VOW",0,0,1
"Howlpack Piper",1,1,3,4,75,19.4,99.4," 1 Naya Winota 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-13#khemii_- 
","Cristi Balanescu","G",4,"Creature","VOW",0,0,1
"Hullbreaker Horror",15,11,45,70,64.3,51.9,75.4," 1 Azorius Control 
 4 Dimir Control 
 5 Phoenix 
 1 Temur Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-14#nammersquats_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-showcase-challenge-2021-11-15#andyawkward_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-21#watchwolf_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-premier-2021-11-21#harry_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-22#harry_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-29#harry_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-12#ignotus_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-26#boland_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-27#karnagekardsent_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-21#boland_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-25#iaky_- 
","Svetlin Velinov","U",7,"Creature","VOW",0,0.3,1.4
"Inspired Idea",2,1,3,7,42.9,9.9,81.6," 1 Mono Blue Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-12#justalice_st_place 
","Alix Branwyn","U",3,"Sorcery","VOW",0,0,2
"Katilda, Dawnhart Martyr",8,5,23,35,65.7,47.8,80.9," 5 Bant Spirits 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-14#ivan_draw_go_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-05#ivan_draw_go_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-12#ivan_draw_go_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-19#ivan_draw_go_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-26#ivan_draw_go_th_place 
","Manuel Castañón","W",3,"Creature","VOW",0,0.1,1.6
"Lantern of the Lost",20,10,36,51,70.6,56.2,82.5," 10 Jund Sacrifice 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-premier-2021-11-21#yashimoro_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-19#jessy_samek_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-20#kasa_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-27#melody__rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-20#yashimoro_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-21#yashimoro_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-26#tyaburi_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-11#tyaburi_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#phill_hellmuth_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-18#smdster_- 
","Chris Cold","",1,"Artifact","VOW",0,0.2,2
"Parasitic Grasp",3,2,6,11,54.5,23.4,83.3," 1 Mardu Midrange 
 1 Sultai Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-21#seventhprophet_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#bomberboss_- 
","Rovina Cai","B",2,"Instant","VOW",0,0,1.5
"Path of Peril",1,1,3,6,50,11.8,88.2," 1 Sultai Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-21#seventhprophet_th_place 
","Kasia 'Kafis' Zielińska","B",3,"Sorcery","VOW",0,0,1
"Piercing Light",1,1,3,6,50,11.8,88.2," 1 Azorius Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-20#aco_th_place 
","Donato Giancola","W",1,"Instant","VOW",0,0,1
"Sorin the Mirthless",14,13,55,83,66.3,55.1,76.3," 1 Grixis Midrange 
 1 Mardu Midrange 
 1 Mono Black Vampires 
 7 Orzhov Vampires 
 3 Rakdos Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-14#karnagekardsent_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-21#karnagekardsent_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-22#karnagekardsent_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-28#bonvoyyawg_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-11-28#karnagekardsent_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-05#karnagekardsent_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-06#karnagekardsent_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-12#phill_hellmuth_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-19#cabezadebolo_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-27#wrzobuseks_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-11-18#nammersquats_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-14#lavaridge_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2021-12-15#bomberboss_- 
","Martina Fackova","B",4,"Planeswalker","VOW",0,0.3,1.1
"Vampires' Vengeance",5,3,16,23,69.6,47.1,86.8," 3 Phoenix 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-05#gul_dukat_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-showcase-challenge-2021-12-13#melody__rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-20#ranranjintianchiwhat_rd_place 
","Chris Cold","R",3,"Instant","VOW",0,0.1,1.7
"Welcoming Vampire",1,1,4,7,57.1,18.4,90.1," 1 Selesnya Stompy 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2021-12-19#billsive_th_place 
","Lorenzo Mastroianni","W",3,"Creature","VOW",0,0,1
