"","CardNames","DeckCount","WinrateAverage"
"1","Mountain",1838,67.7
"2","Island",1633,67.3
"3","Fabled Passage",1572,68
"4","Forest",1262,67.5
"5","Swamp",1251,67.9
"6","Plains",1246,67.2
"7","Fatal Push",1071,67.9
"8","Thoughtseize",843,68.3
"9","Steam Vents",778,67.8
"10","Stomping Ground",771,67.8
"11","Ketria Triome",723,68
"12","Glacial Fortress",688,67.2
"13","Opt",671,67.6
"14","Raugrin Triome",657,67.7
"15","Sacred Foundry",650,67.3
"16","Mana Confluence",634,67.8
"17","Castle Locthwain",633,67.6
"18","Hallowed Fountain",630,66.6
"19","Overgrown Tomb",627,69.3
"20","Temple Garden",625,66.9
"21","Expressive Iteration",599,67
"22","Watery Grave",594,67.6
"23","Llanowar Elves",581,67.3
"24","Breeding Pool",579,67.5
"25","Elvish Mystic",576,67.3
"26","Blood Crypt",569,68.6
"27","Shark Typhoon",537,66.9
"28","Sunpetal Grove",536,67.9
"29","Sylvan Caryatid",535,67.5
"30","Dreadbore",528,67.8
"31","Wild Slash",526,67.4
"32","Urborg, Tomb of Yawgmoth",517,68.2
"33","Blightstep Pathway",516,69.5
"34","Treasure Cruise",516,68
"35","Sulfur Falls",515,67.5
"36","Dig Through Time",513,66.3
"37","Mutavault",509,67.7
"38","Omnath, Locus of Creation",495,67.2
"39","Inspiring Vantage",476,66.7
"40","Kolaghan's Command",470,67.7
"41","Cragcrown Pathway",467,68.4
"42","Riverglide Pathway",463,68.1
"43","Soul-Scar Mage",443,67.4
"44","Spirebluff Canal",436,68.1
"45","Extinction Event",428,67.6
"46","Heartless Act",423,67.4
"47","Rootbound Crag",422,67.5
"48","Monastery Swiftspear",420,66.9
"49","Zagoth Triome",419,68.4
"50","Arclight Phoenix",407,68.6
