"","Artist","NoCopies","Winrate"
"1","Rob Alexander",17243,0.678
"2","Eric Deschamps",8138,0.68
"3","Jonas De Ro",7378,0.676
"4","Douglas Shuler",7199,0.679
"5","Adam Paquette",6679,0.678
"6","Magali Villeneuve",6265,0.672
"7","Aleksi Briclot",5281,0.686
"8","Howard Lyon",5175,0.679
"9","Svetlin Velinov",5049,0.678
"10","Ekaterina Burmak",5040,0.673
"11","Mark Poole",4919,0.674
"12","Christopher Rush",4694,0.676
"13","Dan Frazier",4419,0.679
"14","Johannes Voss",4105,0.672
"15","Tomasz Jedruszek",3974,0.68
"16","Daniel Ljunggren",3954,0.674
"17","Daarken",3851,0.677
"18","Kieran Yanner",3699,0.68
"19","Steve Argyle",3645,0.673
"20","Ryan Pancoast",3535,0.676
"21","Slawomir Maniak",3528,0.679
"22","Wesley Burt",3518,0.674
"23","Raymond Swanland",3514,0.67
"24","Titus Lunter",3492,0.676
"25","Victor Adame Minguez",3426,0.69
"26","Jason Rainville",3409,0.675
"27","John Avon",3374,0.674
"28","Franz Vohwinkel",3270,0.677
"29","Sam Burley",3230,0.673
"30","Jesper Ejsing",3128,0.671
"31","Dmitry Burmak",3109,0.688
"32","Noah Bradley",3060,0.679
"33","Chris Rahn",2996,0.677
"34","Cynthia Sheppard",2970,0.677
"35","Chase Stone",2894,0.674
"36","Aaron Miller",2855,0.676
"37","Izzy",2732,0.663
"38","Cliff Childs",2594,0.674
"39","Zoltan Boros",2573,0.671
"40","John Howe",2568,0.676
"41","Anastasia Ovchinnikova",2524,0.67
"42","Anson Maddocks",2510,0.676
"43","Jesper Myrfors",2458,0.672
"44","Vincent Proce",2387,0.679
"45","John Stanko",2382,0.667
"46","Ryan Yee",2368,0.663
"47","Josh Hass",2273,0.682
"48","Caio Monteiro",2259,0.663
"49","G-host Lee",2192,0.677
"50","Cyril Van Der Haegen",2108,0.673
"51","Wisnu Tan",2060,0.701
"52","Dan Scott",2041,0.682
"53","Chris Rallis",2015,0.669
"54","Seb McKinnon",2008,0.672
"55","Ravenna Tran",1959,0.695
"56","Wayne Reynolds",1880,0.675
"57","Grzegorz Rutkowski",1864,0.673
"58","Fred Fields",1833,0.677
"59","Winona Nelson",1826,0.672
"60","Lius Lasahido",1824,0.67
"61","Andreas Rocha",1804,0.684
"62","Zezhou Chen",1789,0.669
"63","Mathias Kollros",1726,0.677
"64","James Ryman",1649,0.676
"65","Campbell White",1633,0.673
"66","Christine Choi",1583,0.679
"67","Wylie Beckert",1544,0.669
"68","Karl Kopinski",1490,0.672
"69","Chris Seaman",1469,0.676
"70","Jason A. Engle",1468,0.678
"71","Darrell Riche",1466,0.67
"72","Matt Stewart",1465,0.677
"73","Jarreau Wimberly",1438,0.677
"74","David Palumbo",1430,0.676
"75","Volkan Baǵa",1416,0.663
"76","Jung Park",1413,0.672
"77","Piotr Dura",1409,0.684
"78","Yeong-Hao Han",1401,0.668
"79","Igor Kieryluk",1370,0.675
"80","Terese Nielsen",1347,0.677
"81","Dave Kendall",1311,0.672
