"","CardNames","DeckCount","WinrateAverage"
"1","Giant Ox",1,100
"2","Veteran Motorist",1,100
"3","Colossal Plow",1,100
"4","Consulate Dreadnought",1,100
"5","Peacewalker Colossus",1,100
"6","Goblin Dark-Dwellers",1,100
"7","Nezahal, Primal Tide",1,100
"8","Disdainful Stroke",1,100
"9","Nullpriest of Oblivion",1,88.9
"10","Arcane Infusion",1,88.9
"11","Dark Petition",2,87.5
"12","Tyrant's Scorn",2,87.5
"13","Silent Gravestone",2,87.5
"14","Sundown Pass",2,85.7
"15","Sea Gate Wreckage",1,85.7
"16","Rix Maadi Reveler",6,80
"17","Dragonmaster Outcast",2,80
"18","Magda, Brazen Outlaw",2,80
"19","Distended Mindbender",1,80
"20","Elder Deep-Fiend",1,80
"21","Yasova Dragonclaw",3,78.9
"22","Kaya's Ghostform",2,78.9
"23","Skyclave Shade",4,78.8
"24","Archangel of Tithes",2,78.6
"25","Brimaz, King of Oreskos",2,78.6
"26","Banishing Light",2,78.6
"27","Nicol Bolas, the Ravager",6,78.1
"28","Destiny Spinner",1,77.8
"29","Silumgar's Command",3,76.9
"30","Oath of Jace",5,76.5
"31","Blitz of the Thunder-Raptor",3,76.5
"32","Disfigure",3,76.5
"33","Crippling Fear",4,76.2
"34","Dead Weight",11,76.1
"35","Culling Ritual",3,76
"36","Claim the Firstborn",15,75.2
"37","Massacre Girl",4,75
"38","The Akroan War",3,75
"39","Pelt Collector",2,75
"40","Cry of the Carnarium",2,75
"41","Battle Cry Goblin",2,75
"42","Conspicuous Snoop",2,75
"43","Foundry Street Denizen",2,75
"44","Goblin Piledriver",2,75
"45","Goblin Warchief",2,75
"46","Hobgoblin Bandit Lord",2,75
"47","Legion Loyalist",2,75
"48","Skirk Prospector",2,75
"49","Grim Flayer",2,75
"50","Liliana, Waker of the Dead",1,75
