"","CardNames","DeckCount","Winrate95Min"
"1","Misty Rainforest",192,70.7
"2","Boseiju, Who Endures",144,70.6
"3","Endurance",80,70.3
"4","Breeding Pool",100,69.7
"5","Steam Vents",169,69.7
"6","Forest",123,69.5
"7","Wooded Foothills",99,69.4
"8","Flooded Strand",137,69.4
"9","Force of Negation",53,69.1
"10","Hallowed Fountain",99,69.1
"11","Stomping Ground",87,69
"12","Otawara, Soaring City",143,69
"13","Blooming Marsh",29,68.9
"14","Violent Outburst",51,68.9
"15","Teferi, Time Raveler",75,68.9
"16","Strangleroot Geist",27,68.8
"17","Wall of Roots",27,68.8
"18","Yawgmoth, Thran Physician",27,68.8
"19","Young Wolf",27,68.8
"20","Eldritch Evolution",27,68.8
"21","Nurturing Peatland",27,68.8
"22","Twilight Mire",27,68.8
"23","Grist, the Hunger Tide",28,68.8
"24","Shardless Agent",49,68.8
"25","Ketria Triome",63,68.8
"26","Windswept Heath",88,68.8
"27","Geralf's Messenger",23,68.7
"28","Blood Artist",25,68.7
"29","Dryad Arbor",26,68.7
"30","Ignoble Hierarch",29,68.7
"31","Island",108,68.7
"32","Scalding Tarn",140,68.7
"33","Verdant Catacombs",41,68.5
"34","Omnath, Locus of Creation",46,68.5
"35","Overgrown Tomb",33,68.4
"36","Snow-Covered Island",72,68.4
"37","Spreading Seas",14,68.3
"38","Temple Garden",48,68.3
"39","Expressive Iteration",81,68.3
"40","Unholy Heat",85,68.3
"41","Spirebluff Canal",98,68.3
"42","Chord of Calling",28,68.2
"43","Brazen Borrower",60,68.2
"44","Fury",68,68.1
"45","Ice-Fang Coatl",29,68
"46","Prismatic Ending",57,68
"47","Plains",66,68
"48","Ragavan, Nimble Pilferer",86,68
"49","Living End",30,67.9
"50","Snow-Covered Forest",37,67.9
