"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Blue Living End - Yawgmoth,Omnath Scapeshift - Omnath Control - Yawgmoth,Yawgmoth - Blue Living End - Hammer Time - Omnath Control - Izzet Murktide,Yawgmoth - Blue Living End - Izzet Murktide - Hammer Time - Omnath Control,Yawgmoth - Blue Living End - Izzet Murktide - Hammer Time - Omnath Control
"Tiers 1.5",Elementals - Amulet Titan - Temur Footfalls - Burn - Omnath Control,Izzet Control - Blue Living End - Temur Footfalls - Elementals - Calibrated Blast - Hammer Time,Elementals - Temur Footfalls - Amulet Titan - Jeskai Control - Omnath Scapeshift,Elementals - Temur Footfalls - Omnath Scapeshift - Amulet Titan,Elementals - Temur Footfalls - Omnath Scapeshift - Amulet Titan
"Tiers 2",Jeskai Control - Green Tron - Dredge - Affinity - Tameshi Bloom - Izzet Control - Eldrazi Tron - Calibrated Blast,Jeskai Control - Izzet Murktide - Affinity - Amulet Titan - Eldrazi Tron - Rakdos Midrange - Gruul Titan - Green Tron - Tameshi Bloom,Burn - Izzet Control - Affinity - Green Tron - Calibrated Blast - Eldrazi Tron - Dredge - Tameshi Bloom,Izzet Control - Jeskai Control - Burn - Calibrated Blast - Affinity - Green Tron - Eldrazi Tron,Izzet Control - Jeskai Control - Burn - Calibrated Blast - Affinity - Green Tron - Eldrazi Tron
"Tiers 2.5",Omnath Scapeshift - Rakdos Midrange - Gruul Titan,Burn - Dredge,Rakdos Midrange - Gruul Titan,Tameshi Bloom - Dredge - Rakdos Midrange - Gruul Titan,Tameshi Bloom - Dredge - Rakdos Midrange - Gruul Titan
