"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1908,0.722
"2","Anastasia Ovchinnikova",971,0.733
"3","Christopher Rush",854,0.719
"4","Mark Poole",718,0.721
"5","Shelly Wan",540,0.732
"6","Adam Paquette",495,0.718
"7","Eric Deschamps",494,0.714
"8","Alayna Danner",454,0.716
"9","Jason Chan",388,0.72
"10","Randy Vargas",361,0.739
"11","Chippy",358,0.704
"12","Simon Dominic",353,0.714
"13","Vance Kovacs",350,0.72
"14","John Avon",346,0.711
"15","Ekaterina Burmak",333,0.722
"16","Izzy",331,0.728
"17","Philip Straub",327,0.717
"18","Titus Lunter",324,0.716
"19","Chris Rallis",322,0.729
"20","Cyril Van Der Haegen",318,0.722
"21","John Stanko",314,0.712
"22","Kari Christensen",309,0.722
"23","Chris Ostrowski",307,0.732
"24","Ryan Pancoast",300,0.728
"25","Mark Zug",299,0.727
"26","Anthony S. Waters",283,0.724
"27","Ron Spears",281,0.715
"28","Vincent Proce",277,0.726
"29","Lucas Graciano",270,0.7
"30","Svetlin Velinov",268,0.724
"31","Raoul Vitale",264,0.717
"32","Aleksi Briclot",259,0.711
"33","Franz Vohwinkel",257,0.724
"34","Paul Scott Canavan",252,0.729
"35","Kev Walker",243,0.715
"36","Zezhou Chen",243,0.715
"37","Martina Fackova",243,0.709
"38","Jean-Sébastien Rossbach",243,0.726
"39","Howard Lyon",241,0.708
"40","Chris Rahn",230,0.724
"41","Jason Rainville",228,0.722
"42","Chase Stone",223,0.718
"43","Evan Shipard",219,0.724
"44","Yeong-Hao Han",214,0.72
"45","Mark Tedin",213,0.686
"46","Richard Whitters",204,0.738
"47","Anson Maddocks",198,0.722
"48","Christine Choi",195,0.743
"49","Cliff Childs",192,0.712
"50","Dmitry Burmak",192,0.725
"51","Jung Park",182,0.736
"52","Raymond Swanland",181,0.705
"53","Lake Hurwitz",181,0.732
"54","Mike Bierek",179,0.725
"55","Greg Staples",177,0.711
"56","Nicholas Gregory",173,0.737
"57","Jesper Myrfors",171,0.724
"58","Warren Mahy",169,0.687
"59","Jonas De Ro",163,0.714
"60","Matt Stewart",163,0.715
"61","Pete Venters",157,0.699
"62","Richard Wright",156,0.702
"63","Seb McKinnon",154,0.738
"64","Douglas Shuler",153,0.704
"65","Bastien L. Deharme",147,0.719
"66","Iain McCaig",140,0.706
"67","Sam Burley",139,0.731
"68","Amy Weber",139,0.719
"69","Tom Wänerstrand",138,0.724
"70","James Paick",137,0.688
"71","Greg Hildebrandt",133,0.719
"72","Steve Argyle",131,0.683
"73","Terese Nielsen",131,0.693
"74","Heather Hudson",127,0.734
"75","Campbell White",127,0.71
"76","Todd Lockwood",121,0.709
"77","Steven Belledin",121,0.726
"78","Yongjae Choi",118,0.737
"79","Scott Murphy",116,0.718
"80","Lars Grant-West",114,0.727
"81","Nils Hamm",114,0.713
"82","Dave Kendall",114,0.678
"83","John Matson",112,0.757
"84","Wisnu Tan",112,0.686
"85","Martina Pilcerova",111,0.716
"86","Craig J Spearing",110,0.743
"87","David Martin",110,0.716
"88","Mark Winters",108,0.759
"89","Randy Gallegos",108,0.728
"90","Jason A. Engle",107,0.736
"91","Kieran Yanner",101,0.719
"92","Adam Rex",98,0.705
"93","Johan Grenier",95,0.734
"94","Dan Scott",85,0.731
"95","Cynthia Sheppard",84,0.712
"96","Filip Burburan",83,0.741
"97","Michael C. Hayes",81,0.696
"98","Christopher Moeller",80,0.728
"99","Zoltan Boros",79,0.688
"100","Michael Sutfin",77,0.688
"101","Dan Frazier",76,0.725
"102","Daarken",76,0.686
"103","Johannes Voss",73,0.73
"104","Heonhwa Choe",71,0.68
"105","Jaime Jones",71,0.729
"106","Pat Morrissey",64,0.738
"107","Tomasz Jedruszek",62,0.68
"108","Noah Bradley",59,0.749
"109","Karl Kopinski",59,0.704
"110","Chris Cold",59,0.674
"111","Jason Felix",57,0.702
"112","Tomas Giorello",55,0.736
"113","Daniel Ljunggren",55,0.706
"114","Antonio José Manzanedo",54,0.725
"115","Scott M. Fischer",54,0.686
"116","Victor Adame Minguez",51,0.731
"117","Jim Nelson",50,0.693
"118","Volkan Baǵa",49,0.7
"119","Fred Fields",45,0.72
"120","Khang Le",41,0.706
"121","Lie Setiawan",40,0.698
"122","Sidharth Chaturvedi",39,0.699
"123","Darrell Riche",35,0.692
"124","Jesper Ejsing",35,0.716
"125","Brom",34,0.684
"126","Austin Hsu",33,0.741
"127","Alex Horley-Orlandelli",33,0.702
"128","Luca Zontini",33,0.696
"129","Edward P. Beard, Jr.",32,0.673
"130","Jeff Miracola",32,0.662
"131","Eric Fortune",31,0.75
"132","Michael Komarck",31,0.695
"133","Lucas Staniec",30,0.719
"134","Igor Kieryluk",30,0.718
"135","Johann Bodin",29,0.682
"136","Magali Villeneuve",27,0.723
"137","Winona Nelson",26,0.75
"138","Carl Critchlow",26,0.682
"139","Chuck Lukacs",26,0.689
"140","Bryan Sola",26,0.673
"141","Dimitar Marinski",25,0.659
