"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",539,79.1
"2","Mystical Dispute",490,79.5
"3","Lurrus of the Dream-Den",447,78.5
"4","Veil of Summer",418,79
"5","Aether Gust",340,78.6
"6","Pithing Needle",316,79.8
"7","Path to Exile",308,78.8
"8","Force of Vigor",308,80.5
"9","Soul-Guide Lantern",272,79.7
"10","Relic of Progenitus",258,80.6
"11","Alpine Moon",235,79.1
"12","Endurance",235,79.9
"13","Chalice of the Void",223,78.9
"14","Rest in Peace",206,79.4
"15","Blood Moon",201,78.7
"16","Nihil Spellbomb",198,77.7
"17","Tormod's Crypt",195,80.6
"18","Thoughtseize",188,78.8
"19","Flusterstorm",187,79.7
"20","Force of Negation",181,79.6
"21","Kozilek's Return",177,78.5
"22","Spell Pierce",170,78.6
"23","Celestial Purge",170,79.3
"24","Abrade",169,80.2
"25","Torpor Orb",157,80.6
"26","Sanctifier en-Vec",140,79.2
"27","Dismember",136,80.3
"28","Dovin's Veto",135,79.2
"29","Cleansing Wildfire",131,80.7
"30","Liquimetal Coating",127,80.3
"31","Void Mirror",127,78.4
"32","Kor Firewalker",126,80.5
"33","Damping Sphere",125,77.6
"34","Prismatic Ending",125,79.8
"35","Grafdigger's Cage",116,78.7
"36","Ensnaring Bridge",115,80.1
"37","Kolaghan's Command",112,78.5
"38","Ashiok, Dream Render",111,79
"39","Walking Ballista",105,79.5
"40","Wear // Tear",100,79.3
"41","Fatal Push",93,79.2
"42","Foundation Breaker",93,80.7
"43","Kaheera, the Orphanguard",88,79.7
"44","Smash to Smithereens",86,79.2
"45","Timely Reinforcements",85,77.8
"46","Dispel",85,78.9
"47","Auriok Champion",83,79.6
"48","Yorion, Sky Nomad",83,80.1
"49","Nature's Claim",82,79.7
"50","Anger of the Gods",82,78.9
