"","CardNames","DeckCount","Winrate95Min"
"1","Cast Down",15,63.7
"2","Ancient Grudge",18,63.5
"3","Fangren Marauder",11,63
"4","Breath Weapon",16,63
"5","Pyroblast",91,62
"6","Nihil Spellbomb",59,61.9
"7","Hydroblast",79,61.9
"8","Blue Elemental Blast",98,61.3
"9","Gorilla Shaman",129,61.3
"10","Unexpected Fangs",21,60.3
"11","Weather the Storm",26,60
"12","Chainer's Edict",99,59.8
"13","Krark-Clan Shaman",45,59.6
"14","Moment's Peace",4,58.9
"15","Dispel",36,58.9
"16","Vision Charm",5,58.8
"17","Darkness",5,58.8
"18","Snuff Out",5,58.8
"19","Gnaw to the Bone",5,58.8
"20","Mountain",5,58.8
"21","Forest",5,58.8
"22","Duress",18,58.6
"23","Rotten Reunion",22,58.4
"24","Suffocating Fumes",53,58.2
"25","Flaring Pain",27,58
"26","Red Elemental Blast",45,58
"27","Smash to Dust",24,57.8
"28","Obsidian Acolyte",4,57.7
"29","Curfew",14,57.7
"30","Negate",39,57.7
"31","Dust to Dust",68,57.7
"32","Thorn of the Black Rose",18,57.2
"33","Relic of Progenitus",86,56.5
"34","Introduction to Prophecy",7,56.4
"35","Abrade",7,56.4
"36","Shrivel",16,56.1
"37","Crimson Acolyte",17,55.9
"38","Metallic Rebuke",24,55.8
"39","Annul",27,55.6
"40","End the Festivities",28,55.6
"41","Lone Missionary",29,55.2
"42","Destroy Evil",26,54.6
"43","Dawnbringer Cleric",49,54.5
"44","Searing Blaze",10,54.3
"45","Revoke Existence",26,54.3
"46","Nylea's Disciple",6,52.9
"47","Electrickery",17,52.9
"48","Dinrova Horror",4,52.8
"49","Standard Bearer",18,52.8
"50","Steel Sabotage",15,52.6
