"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Teachings",24,64.9
"2","Crystal Grotto",17,64.1
"3","Network Terminal",13,63.9
"4","Urza's Power Plant",18,63.5
"5","Urza's Mine",18,63.5
"6","Expedition Map",18,63.5
"7","Urza's Tower",18,63.5
"8","Crop Rotation",18,63.5
"9","Energy Refractor",18,63.5
"10","Island",75,63.3
"11","Compulsive Research",10,62.8
"12","Remote Isle",17,62.7
"13","Unwind",17,62.7
"14","Impulse",18,62.7
"15","Dark Ritual",7,62.4
"16","Pulse of Murasa",19,62.4
"17","Mnemonic Wall",19,62.2
"18","Ghostly Flicker",23,62.1
"19","Weather the Storm",23,61.9
"20","Quandrix Campus",12,61.8
"21","Moment's Peace",21,61.8
"22","Mulldrifter",28,61.8
"23","Prohibit",24,61.7
"24","Repository Skaab",7,61.6
"25","Sea Gate",24,61.5
"26","Dinrova Horror",13,61
"27","Breath Weapon",13,61
"28","Bojuka Bog",49,60.8
"29","Makeshift Munitions",64,60.7
"30","Swamp",75,60.7
"31","Ash Barrens",41,60.5
"32","Reaping the Graves",10,60.4
"33","Preordain",54,60.4
"34","Chromatic Star",65,60.1
"35","Ephemerate",73,60.1
"36","Great Furnace",94,60.1
"37","Ichor Wellspring",66,60
"38","Deadly Dispute",88,59.9
"39","Vault of Whispers",64,59.8
"40","Drossforge Bridge",64,59.8
"41","Stonehorn Dignitary",13,59.6
"42","Lightning Bolt",74,59.5
"43","Spell Pierce",55,59.3
"44","Counterspell",64,59.3
"45","Fallaji Archaeologist",23,59.2
"46","Unexpected Fangs",28,59.2
"47","Deep Analysis",34,59.1
"48","Lotus Petal",7,59
"49","Brainstorm",46,58.9
"50","Blood Celebrant",5,58.8
