"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",129,64.5
"2","Chainer's Edict",99,63.6
"3","Blue Elemental Blast",98,65
"4","Pyroblast",91,65.8
"5","Relic of Progenitus",86,60.6
"6","Hydroblast",79,66.1
"7","Dust to Dust",68,62.2
"8","Nihil Spellbomb",59,66.7
"9","Suffocating Fumes",53,63.3
"10","Dawnbringer Cleric",49,60
"11","Krark-Clan Shaman",45,65.2
"12","Red Elemental Blast",45,63.6
"13","Negate",39,63.8
"14","Dispel",36,65.2
"15","Lone Missionary",29,62.3
"16","End the Festivities",28,62.8
"17","Flaring Pain",27,65.3
"18","Annul",27,63
"19","Weather the Storm",26,67.2
"20","Destroy Evil",26,62.1
"21","Revoke Existence",26,61.9
"22","Metallic Rebuke",24,63.6
"23","Smash to Dust",24,65.5
"24","Rotten Reunion",22,66.5
"25","Unexpected Fangs",21,68.5
"26","Duress",18,67.2
"27","Smash to Smithereens",18,59.8
"28","Ancient Grudge",18,71.9
"29","Thorn of the Black Rose",18,66.1
"30","Standard Bearer",18,61.9
"31","Electrickery",17,62.5
"32","Crimson Acolyte",17,65.3
"33","Shrivel",16,65.5
"34","Breath Weapon",16,72
"35","Arms of Hadar",15,61.2
"36","Cast Down",15,72.8
"37","Steel Sabotage",15,62.7
"38","Curfew",14,68.1
"39","Freewind Falcon",12,59.8
"40","Prismatic Strands",12,59.2
"41","Fangren Marauder",11,73.6
"42","Ram Through",11,60.5
"43","Fiery Cannonade",10,61.5
"44","Searing Blaze",10,66.7
"45","Lifelink",9,62.5
"46","Nausea",9,63.9
"47","Shattering Blow",8,66.7
"48","Vitality Charm",8,63.2
"49","Spell Pierce",8,65.5
"50","Kenku Artificer",8,65.5
