"","CardNames","DeckCount","WinrateAverage"
"1","Swirling Sandstorm",1,87.5
"2","Snow-Covered Mountain",1,87.5
"3","Devour Flesh",2,78.6
"4","Scattershot",1,77.8
"5","Golem Foundry",1,77.8
"6","Moment's Peace",4,77.4
"7","Obsidian Acolyte",4,76.7
"8","Vision Charm",5,75
"9","Darkness",5,75
"10","Snuff Out",5,75
"11","Gnaw to the Bone",5,75
"12","Mountain",5,75
"13","Forest",5,75
"14","Okiba-Gang Shinobi",1,75
"15","Azure Fleet Admiral",1,75
"16","Mukotai Ambusher",1,75
"17","Recommission",1,75
"18","Fangren Marauder",11,73.6
"19","Sage's Row Denizen",2,73.3
"20","Cast Down",15,72.8
"21","Dinrova Horror",4,72.4
"22","Breath Weapon",16,72
"23","Ancient Grudge",18,71.9
"24","Exclude",2,71.4
"25","Rhystic Circle",2,71.4
"26","Navigator's Compass",1,71.4
"27","Guardian Naga",1,71.4
"28","Lumithread Field",3,70.8
"29","Fathom Seer",5,70.6
"30","Moonblade Shinobi",5,70.6
"31","Introduction to Prophecy",7,70.4
"32","Abrade",7,70.4
"33","Leave No Trace",2,69.2
"34","Arashin Cleric",2,69.2
"35","Nylea's Disciple",6,69
"36","Pulse of Murasa",4,69
"37","Healer of the Glade",4,69
"38","Unexpected Fangs",21,68.5
"39","Armadillo Cloak",3,68.2
"40","Curfew",14,68.1
"41","Circle of Protection: Red",4,67.9
"42","Weather the Storm",26,67.2
"43","Duress",18,67.2
"44","Nihil Spellbomb",59,66.7
"45","Searing Blaze",10,66.7
"46","Shattering Blow",8,66.7
"47","Tamiyo's Safekeeping",5,66.7
"48","Mine Collapse",3,66.7
"49","Scattershot Archer",3,66.7
"50","Honorable Scout",2,66.7
