"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity Control - Kuldotha Prowess - Terror - Orzhov Ephemerate,Cycle Storm - Flicker Tron - Moggwart,Flicker Tron - Affinity Control - Cycle Storm,Affinity Control - Flicker Tron,Affinity Control - Flicker Tron
"Tiers 1.5",Flicker Tron - Gates - Mono Blue Faeries,Walls Combo - Terror,Terror - Moggwart - Kuldotha Prowess - Orzhov Ephemerate - Mono Blue Faeries,Terror - Cycle Storm - Kuldotha Prowess - Orzhov Ephemerate - Moggwart,Terror - Cycle Storm - Kuldotha Prowess - Orzhov Ephemerate - Moggwart
"Tiers 2",Bogles - Caw Gate - Moggwart - Cascade - Izzet Faeries,Izzet Faeries - Familiars - Affinity Control - Mono Blue Faeries - Kuldotha Prowess - Orzhov Ephemerate - Bogles - Cascade,Walls Combo - Gates - Izzet Faeries - Bogles - Familiars,Mono Blue Faeries - Walls Combo - Gates - Izzet Faeries - Bogles - Familiars,Mono Blue Faeries - Walls Combo - Gates - Izzet Faeries - Bogles - Familiars
"Tiers 2.5",Familiars - Cycle Storm - Walls Combo,Caw Gate - Gates,Cascade - Caw Gate,Cascade - Caw Gate,Cascade - Caw Gate
