"","CardNames","DeckCount","WinrateAverage"
"1","Great Furnace",94,64
"2","Deadly Dispute",88,63.8
"3","Plains",85,62.7
"4","Galvanic Blast",81,62.8
"5","Island",75,67.4
"6","Swamp",75,64.9
"7","Lightning Bolt",74,63.9
"8","Ephemerate",73,64.4
"9","Ichor Wellspring",66,64.6
"10","Gurmag Angler",66,63.3
"11","Chromatic Star",65,64.7
"12","Vault of Whispers",64,64.4
"13","Makeshift Munitions",64,65.3
"14","Drossforge Bridge",64,64.4
"15","Counterspell",64,64
"16","Dawnbringer Cleric",59,60.2
"17","Silverbluff Bridge",56,63.9
"18","Suffocating Fumes",56,63.2
"19","Reckoner's Bargain",55,63.9
"20","Spell Pierce",55,64.4
"21","Preordain",54,65.5
"22","Kenku Artificer",54,64
"23","Krark-Clan Shaman",53,63.9
"24","Myr Enforcer",53,63.9
"25","Seat of the Synod",53,63.9
"26","Mistvault Bridge",53,63.9
"27","Blood Fountain",53,63.9
"28","Thoughtcast",52,63.8
"29","Mountain",52,63.6
"30","Thraben Inspector",50,62.7
"31","Frogmite",49,63.8
"32","Bojuka Bog",49,66.1
"33","Brainstorm",46,64.4
"34","Ash Barrens",41,66.3
"35","Forest",40,61.3
"36","Inspiring Overseer",40,61.4
"37","Spirited Companion",38,62.1
"38","Smash to Dust",38,61.1
"39","Journey to Nowhere",37,61.6
"40","Nihil Spellbomb",35,64.5
"41","Cast Down",35,62.7
"42","Experimental Synthesizer",35,62.6
"43","Goliath Paladin",34,62.5
"44","Deep Analysis",34,65.5
"45","Metallic Rebuke",33,61.6
"46","Chain Lightning",32,62.4
"47","Monastery Swiftspear",32,62.2
"48","Sacred Cat",32,60.6
"49","Voldaren Epicure",31,62.6
"50","Obscura Storefront",31,62.6
