"","CardNames","DeckCount","WinrateAverage"
"1","Island",123,72.7
"2","Forest",103,72.1
"3","Steam Vents",103,74.4
"4","Misty Rainforest",102,73.3
"5","Scalding Tarn",101,74.6
"6","Lightning Bolt",96,72.7
"7","Swamp",85,71.4
"8","Mountain",83,71.7
"9","Mishra's Bauble",83,73.7
"10","Breeding Pool",70,72.4
"11","Urza's Saga",69,72.9
"12","Flooded Strand",68,74.1
"13","Spirebluff Canal",66,75.2
"14","Wooded Foothills",65,71.5
"15","Force of Negation",59,74.8
"16","Polluted Delta",59,71.7
"17","Ragavan, Nimble Pilferer",59,73.5
"18","Plains",57,70.2
"19","Verdant Catacombs",57,70.6
"20","Stomping Ground",54,72.2
"21","Bloodstained Mire",54,71.9
"22","Dragon's Rage Channeler",54,74.5
"23","Hallowed Fountain",48,73.6
"24","Windswept Heath",47,70
"25","Thoughtseize",45,69.9
"26","Watery Grave",44,71.4
"27","Counterspell",44,74.7
"28","Fatal Push",43,71.7
"29","Cavern of Souls",40,71
"30","Shardless Agent",40,72.6
"31","Inquisition of Kozilek",40,70.2
"32","Unholy Heat",40,75.3
"33","Blood Crypt",39,71.2
"34","Teferi, Time Raveler",37,74
"35","Street Wraith",37,72.9
"36","Arid Mesa",37,71.2
"37","Expressive Iteration",36,75.9
"38","Fiery Islet",35,74.7
"39","Overgrown Tomb",35,70.7
"40","Stoneforge Mystic",34,74.2
"41","Brazen Borrower",34,73.2
"42","Violent Outburst",34,73.8
"43","Snapcaster Mage",34,73.3
"44","Serum Visions",34,75.3
"45","Temple Garden",32,71.8
"46","Expedition Map",29,71.8
"47","Shadowspear",29,73.7
"48","Raugrin Triome",29,74.1
"49","Sacred Foundry",29,68.5
"50","Springleaf Drum",26,73
