"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1535,0.722
"2","Christopher Rush",773,0.724
"3","Adam Paquette",494,0.73
"4","Mark Poole",492,0.732
"5","Eric Deschamps",457,0.716
"6","Chippy",440,0.732
"7","John Avon",369,0.706
"8","Aleksi Briclot",343,0.711
"9","Ryan Pancoast",340,0.714
"10","Tomasz Jedruszek",313,0.722
"11","Titus Lunter",288,0.722
"12","Anastasia Ovchinnikova",282,0.752
"13","Philip Straub",281,0.748
"14","Mark Zug",275,0.709
"15","Shelly Wan",258,0.732
"16","Ron Spears",246,0.723
"17","Vance Kovacs",241,0.729
"18","Izzy",234,0.717
"19","Cyril Van Der Haegen",233,0.719
"20","Simon Dominic",232,0.734
"21","Paul Scott Canavan",227,0.748
"22","Martina Fackova",214,0.745
"23","Douglas Shuler",203,0.713
"24","Cliff Childs",203,0.726
"25","Jason Chan",202,0.717
"26","Jason Rainville",202,0.707
"27","Terese Nielsen",196,0.714
"28","Seb McKinnon",192,0.713
"29","Franz Vohwinkel",191,0.7
"30","Kev Walker",189,0.704
"31","Svetlin Velinov",184,0.724
"32","Steve Argyle",182,0.719
"33","John Stanko",179,0.733
"34","Daarken",177,0.716
"35","Ekaterina Burmak",169,0.712
"36","Jonas De Ro",168,0.738
"37","Anthony S. Waters",168,0.707
"38","Jesper Myrfors",164,0.702
"39","Yeong-Hao Han",157,0.728
"40","Dave Kendall",155,0.712
"41","Raymond Swanland",154,0.713
"42","Christine Choi",154,0.728
"43","Pete Venters",151,0.724
"44","Vincent Proce",151,0.722
"45","Alayna Danner",149,0.727
"46","Todd Lockwood",148,0.725
"47","Warren Mahy",144,0.712
"48","Chris Rallis",143,0.737
"49","Chase Stone",143,0.715
"50","Mike Bierek",142,0.735
"51","Richard Whitters",136,0.738
"52","Lake Hurwitz",136,0.703
"53","Kari Christensen",135,0.746
"54","Greg Staples",130,0.715
"55","Tom Wänerstrand",130,0.725
"56","Howard Lyon",129,0.725
"57","Dan Frazier",125,0.714
"58","Randy Vargas",125,0.726
"59","Volkan Baǵa",119,0.724
"60","Christopher Moeller",118,0.717
"61","Jung Park",116,0.737
"62","Greg Hildebrandt",116,0.72
"63","Sam Burley",116,0.711
"64","Sidharth Chaturvedi",116,0.697
"65","Ben Thompson",114,0.743
"66","Martina Pilcerova",107,0.719
"67","Darrell Riche",107,0.74
"68","Cynthia Sheppard",105,0.719
"69","Lucas Graciano",103,0.72
"70","Heather Hudson",102,0.711
"71","Johann Bodin",102,0.693
"72","Mark Tedin",101,0.693
"73","Dan Scott",100,0.703
"74","Jeff Miracola",96,0.723
"75","rk post",96,0.703
"76","Wayne England",93,0.735
"77","James Paick",93,0.718
"78","Scott Murphy",92,0.714
"79","David Martin",91,0.717
"80","Richard Wright",90,0.746
"81","Jason Felix",90,0.747
"82","Adam Rex",88,0.718
"83","Noah Bradley",87,0.706
"84","Matt Stewart",87,0.712
"85","Charles Urbach",86,0.708
"86","Johannes Voss",85,0.69
"87","Steven Belledin",83,0.722
"88","Victor Adame Minguez",82,0.7
"89","Dmitry Burmak",81,0.73
"90","Craig J Spearing",81,0.731
"91","Daniel Ljunggren",81,0.724
"92","Winona Nelson",81,0.702
"93","Chris Rahn",80,0.715
"94","Nicholas Gregory",78,0.709
"95","Michael Komarck",75,0.693
"96","Kieran Yanner",73,0.736
"97","Donato Giancola",73,0.699
"98","Uriah Voth",72,0.73
"99","Joe Slucher",72,0.718
"100","Livia Prima",72,0.713
"101","Igor Kieryluk",72,0.694
"102","Michael Sutfin",71,0.662
"103","Dimitar Marinski",70,0.69
"104","Raoul Vitale",70,0.714
"105","Michael C. Hayes",67,0.736
"106","Slawomir Maniak",65,0.724
"107","Mark Winters",64,0.733
"108","Wisnu Tan",63,0.696
"109","Amy Weber",60,0.742
"110","Jean-Sébastien Rossbach",60,0.732
"111","David Rapoza",59,0.77
"112","Anson Maddocks",58,0.733
"113","Gabor Szikszai",58,0.727
"114","Lius Lasahido",57,0.723
"115","Richard Kane Ferguson",56,0.68
"116","Grzegorz Rutkowski",55,0.725
"117","Nils Hamm",54,0.69
"118","Lars Grant-West",53,0.706
"119","Jana Schirmer & Johannes Voss",52,0.704
"120","Caroline Gariba",51,0.757
"121","Bastien L. Deharme",51,0.739
"122","Campbell White",50,0.68
"123","Evan Shipard",49,0.734
"124","John Matson",49,0.707
"125","Jesper Ejsing",49,0.714
"126","Khang Le",44,0.718
"127","Zoltan Boros & Gabor Szikszai",42,0.707
"128","Jim Nelson",40,0.711
"129","John Howe",40,0.717
"130","Pat Morrissey",40,0.671
"131","Magali Villeneuve",40,0.73
"132","Alexander Forssberg",37,0.733
"133","Iris Compiet",34,0.722
"134","Lie Setiawan",33,0.719
"135","Tommy Arnold",32,0.705
"136","Willian Murai",32,0.649
"137","Lindsey Look",30,0.708
"138","Rebecca Guay",30,0.69
"139","Tomas Giorello",28,0.752
"140","Mark A. Nelson",28,0.737
"141","Justin Murray",28,0.736
"142","Karl Kopinski",27,0.706
"143","Thomas M. Baxa",27,0.698
"144","Mathias Kollros",27,0.709
"145","Sarah Finnigan",26,0.72
"146","Filip Burburan",26,0.692
"147","Yongjae Choi",25,0.688
"148","G-host Lee",25,0.738
"149","Brom",25,0.678
"150","Mitsuaki Sagiri",25,0.633
"151","James Ryman",25,0.71
"152","Dominick Domingo",24,0.717
"153","Milivoj Ćeran",24,0.709
"154","Drew Tucker",24,0.727
"155","Brian Snõddy",24,0.704
"156","Zoltan Boros",24,0.667
"157","Jeremy Enecio",23,0.727
"158","Ryan Yee",22,0.689
"159","Scott M. Fischer",22,0.689
"160","Deruchenko Alexander",21,0.714
"161","Kimonas Theodossiou",21,0.667
"162","Carl Critchlow",20,0.786
"163","Andreas Rocha",20,0.786
"164","Zack Stella",19,0.732
"165","Chris Ostrowski",19,0.713
"166","Heonhwa Choe",19,0.629
"167","Wayne Reynolds",18,0.711
"168","Tim Hildebrandt",18,0.714
"169","Erica Yang",18,0.714
"170","Don Hazeltine",17,0.714
"171","Jaime Jones",17,0.679
"172","Cristi Balanescu",17,0.723
"173","Randy Gallegos",17,0.672
"174","Phil Foglio",16,0.757
"175","Chuck Lukacs",15,0.725
"176","David Palumbo",14,0.689
"177","Tony Szczudlo",14,0.667
"178","Dany Orizio",14,0.633
"179","Bryon Wackwitz",13,0.731
"180","Fred Fields",13,0.699
"181","Jama Jurabaev",13,0.706
"182","Mark Brill",12,0.767
"183","Tyler Jacobson",12,0.719
"184","Eric Fortune",12,0.698
"185","Austin Hsu",12,0.736
"186","DiTerlizzi",12,0.743
"187","Alex Horley-Orlandelli",12,0.696
"188","Brandon Kitkouski",12,0.72
"189","Evyn Fong",12,0.667
"190","Ron Spencer",12,0.645
"191","Chris Seaman",11,0.759
"192","Jeremy Jarvis",11,0.679
"193","Peter Mohrbacher",11,0.657
"194","Johan Grenier",10,0.75
"195","Marta Nael",10,0.727
"196","E. M. Gist",10,0.636
"197","Anthony Francisco",9,0.681
"198","Luca Zontini",9,0.696
"199","Piotr Dura",9,0.696
"200","Jenn Ravenna Tran",9,0.64
"201","Bayard Wu",8,0.765
"202","John Donahue",8,0.636
"203","Robbie Trevino",8,0.643
"204","Hugh Jamieson",7,0.731
"205","Jokubas Uogintas",7,0.722
"206","Marc Simonetti",7,0.778
"207","Aaron Miller",6,0.78
"208","Omar Rayyan",6,0.778
"209","Michael Bruinsma",6,0.739
"210","Forrest Imel",6,0.714
"211","Steve Prescott",6,0.739
"212","Jim Murray",6,0.745
"213","Pauline Voss",6,0.643
"214","Matt Cavotta",6,0.655
"215","Anthony Palumbo",6,0.6
"216","Min Yum",6,0.714
"217","Andrew Mar",6,0.643
"218","Greg Opalinski",6,0.688
"219","Edward P. Beard, Jr.",6,0.652
"220","Joseph Meehan",5,0.707
"221","Anna Steinbauer",5,0.727
"222","Melissa A. Benson",5,0.667
"223","Sam Wood",5,0.682
"224","Anna Podedworna",5,0.727
"225","David Hudnut",4,0.667
"226","Caio Monteiro",4,0.643
"227","Clint Cearley",4,0.75
"228","Josu Hernaiz",4,0.7
"229","Jason A. Engle",4,0.643
"230","Jana Schirmer",4,0.714
"231","Suzanne Helmigh",4,0.571
"232","Una Fricker",4,0.571
"233","Eytan Zana",3,0.652
"234","Bud Cook",3,0.714
"235","Viktor Titov",2,0.643
"236","Jack Wang",2,0.571
"237","Wesley Burt",2,0.643
"238","Goran Josic",2,0.571
"239","Ralph Horsley",1,0.7
"240","Stanton Feng",1,0.7
"241","Tom Kyffin",1,0.714
"242","Josh Hass",1,0.714
"243","Daren Bader",1,0.625
"244","Jakub Kasper",1,0.625
