"","CardNames","DeckCount","WinrateAverage"
"1","Thought Monitor",1,100
"2","Key to the City",1,100
"3","Grindstone",1,100
"4","Portable Hole",1,100
"5","Twinshot Sniper",1,100
"6","Run Afoul",1,100
"7","Mystic Sanctuary",1,90.9
"8","Sheoldred, the Apocalypse",1,90.9
"9","Kappa Cannoneer",2,84.6
"10","Meddling Mage",1,80
"11","Skysovereign, Consul Flagship",1,80
"12","Vault of Whispers",1,80
"13","Relic of Progenitus",4,78.1
"14","Ensnaring Bridge",8,77.6
"15","Liquimetal Coating",2,76.5
"16","Ratchet Bomb",2,76.5
"17","Helm of Obedience",2,76.5
"18","Kataki, War's Wage",7,76
"19","Terminus",3,76
"20","Tormod's Crypt",8,75.5
"21","Cabal Therapy",7,75.5
"22","Lightning Bolt",6,75
"23","Peacekeeper",6,75
"24","Crucible of Worlds",4,75
"25","Unholy Heat",2,75
"26","Apostle's Blessing",2,75
"27","Sylvan Library",2,75
"28","Caves of Chaos Adventurer",2,75
"29","Blood Moon",2,75
"30","Sanctum Prelate",1,75
"31","Bayou",1,75
"32","Cast Out",1,75
"33","Engineered Plague",1,75
"34","Fateful Absence",1,75
"35","Drop of Honey",1,75
"36","Eiganjo, Seat of the Empire",1,75
"37","Timeless Dragon",1,75
"38","Cavern of Souls",1,75
"39","Academy Rector",1,75
"40","Arena Rector",1,75
"41","Sandwurm Convergence",1,75
"42","Ugin, the Spirit Dragon",1,75
"43","Wasteland",1,75
"44","Tropical Island",1,75
"45","Aeve, Progenitor Ooze",1,75
"46","Flayer of the Hatebound",1,75
"47","Kiora's Dismissal",1,75
"48","Thalia, Guardian of Thraben",1,75
"49","Tireless Tracker",1,75
"50","Opposition Agent",8,74.6
